Start Date,End Date,Start Price,End Price,Profit/Loss,Profit/Loss %,Days Held,Max Price,Min Price,Max Drawdown,Max Drawdown %,Volatility %
1975-04-28,1977-04-27,99.26,100.54,1.28,1.28,730,102.10,99.24,1.98,1.95,0.84
1975-04-29,1977-04-28,100.80,100.35,-0.45,-0.45,730,102.10,99.24,1.98,1.95,0.84
1975-04-30,1977-04-29,100.91,101.47,0.56,0.55,730,102.10,99.24,1.98,1.95,0.84
1975-05-01,1977-04-30,101.12,101.43,0.31,0.30,730,102.10,99.24,1.98,1.95,0.84
1975-05-02,1977-05-01,100.11,101.57,1.46,1.45,730,102.10,99.24,1.98,1.95,0.84
1975-05-03,1977-05-02,99.88,100.25,0.37,0.37,730,102.10,99.24,1.98,1.95,0.84
1975-05-04,1977-05-03,100.00,101.58,1.59,1.59,730,102.10,99.24,1.98,1.95,0.84
1975-05-05,1977-05-04,99.34,101.37,2.03,2.04,730,102.10,99.24,1.98,1.95,0.84
1975-05-06,1977-05-05,100.95,101.43,0.48,0.47,730,102.10,99.24,1.98,1.95,0.84
1975-05-07,1977-05-06,99.41,101.79,2.38,2.40,730,102.10,99.24,1.98,1.95,0.84
1975-05-08,1977-05-07,101.17,101.84,0.67,0.66,730,102.10,99.24,1.98,1.95,0.84
1975-05-09,1977-05-08,100.55,101.65,1.11,1.10,730,102.10,99.24,1.98,1.95,0.84
1975-05-10,1977-05-09,99.36,100.82,1.46,1.47,730,102.10,99.24,1.98,1.95,0.84
1975-05-11,1977-05-10,99.51,100.93,1.42,1.43,730,102.10,99.24,1.98,1.95,0.84
1975-05-12,1977-05-11,100.76,101.90,1.13,1.12,730,102.10,99.24,1.98,1.95,0.84
1975-05-13,1977-05-12,100.70,102.02,1.33,1.32,730,102.10,99.24,1.98,1.95,0.84
1975-05-14,1977-05-13,99.84,100.41,0.57,0.57,730,102.10,99.24,1.98,1.95,0.84
1975-05-15,1977-05-14,101.00,101.62,0.62,0.62,730,102.10,99.24,1.98,1.95,0.84
1975-05-16,1977-05-15,99.66,100.43,0.77,0.77,730,102.10,99.24,1.98,1.95,0.84
1975-05-17,1977-05-16,100.34,100.95,0.61,0.61,730,102.10,99.24,1.98,1.95,0.84
1975-05-18,1977-05-17,100.53,100.77,0.24,0.24,730,102.10,99.24,1.98,1.95,0.84
1975-05-19,1977-05-18,99.75,101.47,1.71,1.72,730,102.10,99.24,1.98,1.95,0.84
1975-05-20,1977-05-19,99.26,101.37,2.12,2.13,730,102.10,99.24,1.98,1.95,0.84
1975-05-21,1977-05-20,99.93,101.79,1.86,1.86,730,102.10,99.24,1.98,1.95,0.84
1975-05-22,1977-05-21,101.17,102.17,1.01,0.99,730,102.17,99.24,1.98,1.95,0.84
1975-05-23,1977-05-22,99.93,101.35,1.42,1.42,730,102.17,99.24,1.98,1.95,0.83
1975-05-24,1977-05-23,100.76,101.79,1.02,1.02,730,102.17,99.24,1.98,1.95,0.83
1975-05-25,1977-05-24,100.06,101.21,1.15,1.15,730,102.17,99.24,1.98,1.95,0.83
1975-05-26,1977-05-25,99.62,101.88,2.25,2.26,730,102.17,99.24,1.98,1.95,0.83
1975-05-27,1977-05-26,100.03,101.45,1.42,1.42,730,102.17,99.24,1.98,1.95,0.83
1975-05-28,1977-05-27,100.15,101.55,1.40,1.40,730,102.17,99.24,1.98,1.95,0.83
1975-05-29,1977-05-28,100.51,102.07,1.56,1.55,730,102.17,99.24,1.98,1.95,0.83
1975-05-30,1977-05-29,99.25,100.85,1.59,1.60,730,102.17,99.24,1.98,1.95,0.83
1975-05-31,1977-05-30,100.27,101.70,1.43,1.42,730,102.17,99.24,1.98,1.95,0.83
1975-06-01,1977-05-31,100.50,101.56,1.06,1.05,730,102.17,99.24,1.98,1.95,0.83
1975-06-02,1977-06-01,99.85,101.57,1.73,1.73,730,102.17,99.24,1.98,1.95,0.83
1975-06-03,1977-06-02,100.04,102.16,2.12,2.12,730,102.17,99.24,1.98,1.95,0.83
1975-06-04,1977-06-03,100.70,100.89,0.20,0.19,730,102.17,99.24,1.98,1.95,0.83
1975-06-05,1977-06-04,99.62,101.38,1.76,1.77,730,102.17,99.24,1.98,1.95,0.83
1975-06-06,1977-06-05,100.50,101.52,1.02,1.01,730,102.17,99.24,1.98,1.95,0.83
1975-06-07,1977-06-06,100.93,100.85,-0.08,-0.08,730,102.17,99.24,1.98,1.95,0.83
1975-06-08,1977-06-07,99.49,101.73,2.24,2.25,730,102.17,99.24,1.98,1.95,0.83
1975-06-09,1977-06-08,99.71,100.50,0.79,0.79,730,102.17,99.24,1.98,1.95,0.83
1975-06-10,1977-06-09,99.76,100.47,0.71,0.72,730,102.17,99.24,1.98,1.95,0.83
1975-06-11,1977-06-10,101.05,101.41,0.36,0.36,730,102.17,99.24,1.98,1.95,0.83
1975-06-12,1977-06-11,100.59,100.47,-0.12,-0.12,730,102.17,99.24,1.98,1.95,0.83
1975-06-13,1977-06-12,99.94,101.11,1.17,1.17,730,102.17,99.24,1.98,1.95,0.83
1975-06-14,1977-06-13,100.96,101.74,0.78,0.77,730,102.17,99.24,1.98,1.95,0.83
1975-06-15,1977-06-14,99.52,101.05,1.53,1.54,730,102.17,99.24,1.98,1.95,0.83
1975-06-16,1977-06-15,101.09,100.25,-0.84,-0.83,730,102.17,99.24,1.98,1.95,0.83
1975-06-17,1977-06-16,99.56,101.00,1.45,1.46,730,102.17,99.24,1.98,1.95,0.83
1975-06-18,1977-06-17,101.20,101.51,0.31,0.31,730,102.17,99.24,1.98,1.95,0.83
1975-06-19,1977-06-18,100.86,100.38,-0.48,-0.48,730,102.17,99.24,1.98,1.95,0.83
1975-06-20,1977-06-19,99.26,100.67,1.42,1.43,730,102.17,99.24,1.98,1.95,0.83
1975-06-21,1977-06-20,99.88,100.95,1.07,1.07,730,102.17,99.24,1.98,1.95,0.83
1975-06-22,1977-06-21,100.79,102.04,1.25,1.24,730,102.17,99.24,1.98,1.95,0.83
1975-06-23,1977-06-22,99.99,100.37,0.38,0.38,730,102.17,99.24,1.98,1.95,0.83
1975-06-24,1977-06-23,100.43,101.73,1.30,1.30,730,102.17,99.24,1.98,1.95,0.83
1975-06-25,1977-06-24,99.40,102.04,2.64,2.65,730,102.17,99.24,1.98,1.95,0.83
1975-06-26,1977-06-25,100.09,102.22,2.13,2.13,730,102.22,99.24,1.98,1.95,0.83
1975-06-27,1977-06-26,99.24,101.94,2.70,2.72,730,102.22,99.24,1.98,1.95,0.83
1975-06-28,1977-06-27,100.84,100.91,0.06,0.06,730,102.22,99.30,1.98,1.95,0.83
1975-06-29,1977-06-28,99.98,101.57,1.59,1.59,730,102.22,99.30,1.98,1.95,0.83
1975-06-30,1977-06-29,99.86,100.66,0.80,0.80,730,102.22,99.30,1.98,1.95,0.83
1975-07-01,1977-06-30,99.92,101.23,1.30,1.30,730,102.22,99.30,1.98,1.95,0.83
1975-07-02,1977-07-01,99.88,100.73,0.85,0.86,730,102.22,99.30,1.98,1.95,0.83
1975-07-03,1977-07-02,99.81,101.09,1.28,1.28,730,102.22,99.30,1.98,1.95,0.83
1975-07-04,1977-07-03,101.09,100.27,-0.82,-0.81,730,102.22,99.30,1.98,1.95,0.83
1975-07-05,1977-07-04,99.99,101.62,1.63,1.63,730,102.22,99.30,1.98,1.95,0.83
1975-07-06,1977-07-05,100.86,100.90,0.05,0.05,730,102.22,99.30,1.98,1.95,0.83
1975-07-07,1977-07-06,100.30,100.60,0.30,0.30,730,102.22,99.30,1.98,1.95,0.83
1975-07-08,1977-07-07,99.66,101.57,1.91,1.92,730,102.22,99.30,1.98,1.95,0.83
1975-07-09,1977-07-08,99.59,100.91,1.31,1.32,730,102.22,99.30,1.98,1.95,0.83
1975-07-10,1977-07-09,100.32,100.33,0.01,0.01,730,102.22,99.30,1.98,1.95,0.83
1975-07-11,1977-07-10,100.76,102.08,1.31,1.30,730,102.22,99.30,1.98,1.95,0.83
1975-07-12,1977-07-11,100.00,101.07,1.07,1.07,730,102.22,99.30,1.98,1.95,0.83
1975-07-13,1977-07-12,99.52,101.79,2.27,2.28,730,102.22,99.30,1.98,1.95,0.83
1975-07-14,1977-07-13,101.14,100.82,-0.33,-0.32,730,102.22,99.30,1.98,1.95,0.83
1975-07-15,1977-07-14,100.87,100.38,-0.49,-0.48,730,102.22,99.30,1.98,1.95,0.83
1975-07-16,1977-07-15,99.69,101.33,1.64,1.65,730,102.22,99.30,1.98,1.95,0.83
1975-07-17,1977-07-16,99.46,100.99,1.54,1.54,730,102.22,99.30,1.98,1.95,0.83
1975-07-18,1977-07-17,100.20,101.35,1.15,1.15,730,102.22,99.30,1.98,1.95,0.83
1975-07-19,1977-07-18,100.14,100.36,0.21,0.21,730,102.22,99.30,1.98,1.95,0.83
1975-07-20,1977-07-19,101.07,101.09,0.02,0.02,730,102.22,99.30,1.98,1.95,0.83
1975-07-21,1977-07-20,99.76,100.95,1.19,1.20,730,102.22,99.30,1.98,1.95,0.83
1975-07-22,1977-07-21,101.11,100.47,-0.64,-0.63,730,102.22,99.30,1.98,1.95,0.83
1975-07-23,1977-07-22,99.65,101.73,2.08,2.09,730,102.22,99.30,1.98,1.95,0.82
1975-07-24,1977-07-23,100.80,100.51,-0.30,-0.30,730,102.22,99.30,1.98,1.95,0.83
1975-07-25,1977-07-24,100.66,100.34,-0.33,-0.32,730,102.22,99.30,1.98,1.95,0.83
1975-07-26,1977-07-25,100.03,100.77,0.74,0.74,730,102.22,99.30,1.98,1.95,0.82
1975-07-27,1977-07-26,99.55,100.33,0.78,0.78,730,102.22,99.30,1.98,1.95,0.82
1975-07-28,1977-07-27,100.98,101.49,0.52,0.51,730,102.22,99.30,1.98,1.95,0.82
1975-07-29,1977-07-28,99.30,100.47,1.16,1.17,730,102.22,99.30,1.98,1.95,0.82
1975-07-30,1977-07-29,101.04,100.74,-0.30,-0.29,730,102.22,99.32,1.98,1.95,0.82
1975-07-31,1977-07-30,100.16,102.27,2.12,2.11,730,102.27,99.32,1.98,1.95,0.82
1975-08-01,1977-07-31,100.51,101.84,1.32,1.31,730,102.27,99.32,1.98,1.95,0.82
1975-08-02,1977-08-01,100.44,100.33,-0.10,-0.10,730,102.27,99.32,1.98,1.95,0.82
1975-08-03,1977-08-02,100.97,100.35,-0.62,-0.61,730,102.27,99.32,1.98,1.95,0.82
1975-08-04,1977-08-03,99.89,100.65,0.77,0.77,730,102.27,99.32,1.98,1.95,0.82
1975-08-05,1977-08-04,101.09,102.10,1.01,1.00,730,102.27,99.32,1.98,1.95,0.82
1975-08-06,1977-08-05,101.21,101.22,0.01,0.01,730,102.27,99.32,1.98,1.95,0.82
1975-08-07,1977-08-06,100.50,100.82,0.31,0.31,730,102.27,99.32,1.98,1.95,0.82
1975-08-08,1977-08-07,100.46,101.01,0.54,0.54,730,102.27,99.32,1.98,1.95,0.82
1975-08-09,1977-08-08,99.65,101.68,2.03,2.04,730,102.27,99.32,1.98,1.95,0.82
1975-08-10,1977-08-09,100.92,101.70,0.78,0.78,730,102.27,99.32,1.98,1.95,0.82
1975-08-11,1977-08-10,101.05,100.27,-0.77,-0.77,730,102.27,99.32,2.00,1.95,0.82
1975-08-12,1977-08-11,100.10,102.10,2.00,1.99,730,102.27,99.32,2.00,1.95,0.83
1975-08-13,1977-08-12,100.18,102.16,1.98,1.97,730,102.27,99.32,2.00,1.95,0.83
1975-08-14,1977-08-13,99.71,101.11,1.40,1.40,730,102.27,99.32,2.00,1.95,0.83
1975-08-15,1977-08-14,100.56,101.88,1.31,1.31,730,102.27,99.32,2.00,1.95,0.83
1975-08-16,1977-08-15,99.61,101.64,2.03,2.04,730,102.27,99.32,2.00,1.95,0.83
1975-08-17,1977-08-16,100.55,102.19,1.64,1.63,730,102.27,99.32,2.00,1.95,0.82
1975-08-18,1977-08-17,100.69,100.48,-0.21,-0.21,730,102.27,99.32,2.00,1.95,0.83
1975-08-19,1977-08-18,100.61,101.27,0.66,0.65,730,102.27,99.32,2.00,1.95,0.83
1975-08-20,1977-08-19,100.96,101.39,0.44,0.43,730,102.27,99.32,2.00,1.95,0.83
1975-08-21,1977-08-20,100.69,101.61,0.93,0.92,730,102.27,99.32,2.00,1.95,0.83
1975-08-22,1977-08-21,100.13,101.19,1.06,1.06,730,102.27,99.32,2.00,1.95,0.83
1975-08-23,1977-08-22,101.30,101.63,0.33,0.32,730,102.27,99.32,2.00,1.95,0.83
1975-08-24,1977-08-23,100.97,102.27,1.29,1.28,730,102.27,99.32,2.00,1.95,0.83
1975-08-25,1977-08-24,99.69,101.91,2.21,2.22,730,102.27,99.32,2.00,1.95,0.83
1975-08-26,1977-08-25,100.06,101.35,1.29,1.29,730,102.27,99.32,2.00,1.95,0.83
1975-08-27,1977-08-26,100.53,101.78,1.25,1.25,730,102.27,99.32,2.00,1.95,0.83
1975-08-28,1977-08-27,99.32,102.14,2.82,2.84,730,102.27,99.32,2.00,1.95,0.82
1975-08-29,1977-08-28,99.54,101.80,2.26,2.27,730,102.27,99.35,2.00,1.95,0.82
1975-08-30,1977-08-29,101.26,100.90,-0.36,-0.35,730,102.27,99.35,2.00,1.95,0.82
1975-08-31,1977-08-30,99.93,101.91,1.98,1.98,730,102.27,99.35,2.00,1.95,0.82
1975-09-01,1977-08-31,101.08,100.40,-0.68,-0.67,730,102.27,99.35,2.00,1.95,0.82
1975-09-02,1977-09-01,100.76,102.23,1.47,1.46,730,102.27,99.35,2.00,1.95,0.83
1975-09-03,1977-09-02,100.26,101.35,1.10,1.09,730,102.27,99.35,2.00,1.95,0.83
1975-09-04,1977-09-03,101.24,100.75,-0.48,-0.48,730,102.27,99.35,2.00,1.95,0.83
1975-09-05,1977-09-04,100.73,101.89,1.17,1.16,730,102.27,99.35,2.00,1.95,0.83
1975-09-06,1977-09-05,100.15,102.15,1.99,1.99,730,102.27,99.35,2.00,1.95,0.83
1975-09-07,1977-09-06,99.85,100.38,0.54,0.54,730,102.27,99.35,2.00,1.95,0.83
1975-09-08,1977-09-07,99.91,101.28,1.37,1.37,730,102.27,99.35,2.00,1.95,0.83
1975-09-09,1977-09-08,100.80,101.40,0.60,0.59,730,102.27,99.35,2.00,1.95,0.83
1975-09-10,1977-09-09,99.35,102.20,2.85,2.87,730,102.27,99.35,2.00,1.95,0.83
1975-09-11,1977-09-10,100.30,101.41,1.11,1.11,730,102.27,99.35,2.00,1.95,0.83
1975-09-12,1977-09-11,99.35,101.11,1.76,1.77,730,102.27,99.35,2.00,1.95,0.83
1975-09-13,1977-09-12,99.51,102.26,2.75,2.76,730,102.27,99.36,2.00,1.95,0.83
1975-09-14,1977-09-13,100.32,101.39,1.06,1.06,730,102.27,99.36,2.00,1.95,0.83
1975-09-15,1977-09-14,99.68,101.26,1.59,1.59,730,102.27,99.36,2.00,1.95,0.83
1975-09-16,1977-09-15,101.10,101.29,0.19,0.19,730,102.27,99.36,2.00,1.95,0.83
1975-09-17,1977-09-16,100.77,100.93,0.16,0.16,730,102.27,99.36,2.00,1.95,0.83
1975-09-18,1977-09-17,100.99,100.82,-0.17,-0.17,730,102.27,99.36,2.00,1.95,0.83
1975-09-19,1977-09-18,100.98,100.36,-0.61,-0.61,730,102.27,99.36,2.00,1.95,0.83
1975-09-20,1977-09-19,100.59,100.36,-0.23,-0.23,730,102.27,99.36,2.00,1.95,0.83
1975-09-21,1977-09-20,100.89,100.90,0.01,0.01,730,102.27,99.36,2.00,1.95,0.83
1975-09-22,1977-09-21,100.39,100.57,0.18,0.18,730,102.27,99.36,2.00,1.95,0.83
