Start Date,End Date,Start Price,End Price,Profit/Loss,Profit/Loss %,Days Held,Max Price,Min Price,Max Drawdown,Max Drawdown %,Volatility %
1975-05-15,1979-05-14,101.00,101.29,0.29,0.29,1460,103.07,99.24,2.01,1.96,0.84
1975-05-16,1979-05-15,99.66,102.43,2.77,2.78,1460,103.07,99.24,2.01,1.96,0.84
1975-05-17,1979-05-16,100.34,101.26,0.92,0.92,1460,103.07,99.24,2.01,1.96,0.84
1975-05-18,1979-05-17,100.53,101.65,1.11,1.11,1460,103.07,99.24,2.01,1.96,0.84
1975-05-19,1979-05-18,99.75,102.73,2.98,2.99,1460,103.07,99.24,2.01,1.96,0.84
1975-05-20,1979-05-19,99.26,102.37,3.11,3.14,1460,103.07,99.24,2.01,1.96,0.84
1975-05-21,1979-05-20,99.93,102.25,2.32,2.32,1460,103.07,99.24,2.01,1.96,0.84
1975-05-22,1979-05-21,101.17,102.95,1.78,1.76,1460,103.07,99.24,2.01,1.96,0.84
1975-05-23,1979-05-22,99.93,103.17,3.23,3.23,1460,103.17,99.24,2.01,1.96,0.84
1975-05-24,1979-05-23,100.76,102.66,1.90,1.88,1460,103.17,99.24,2.01,1.96,0.84
1975-05-25,1979-05-24,100.06,101.31,1.25,1.25,1460,103.17,99.24,2.01,1.96,0.84
1975-05-26,1979-05-25,99.62,102.46,2.83,2.84,1460,103.17,99.24,2.01,1.96,0.84
1975-05-27,1979-05-26,100.03,102.46,2.42,2.42,1460,103.17,99.24,2.01,1.96,0.84
1975-05-28,1979-05-27,100.15,101.38,1.23,1.22,1460,103.17,99.24,2.01,1.96,0.84
1975-05-29,1979-05-28,100.51,101.99,1.48,1.47,1460,103.17,99.24,2.01,1.96,0.84
1975-05-30,1979-05-29,99.25,102.11,2.86,2.88,1460,103.17,99.24,2.01,1.96,0.84
1975-05-31,1979-05-30,100.27,102.16,1.89,1.88,1460,103.17,99.24,2.01,1.96,0.84
1975-06-01,1979-05-31,100.50,101.32,0.82,0.82,1460,103.17,99.24,2.01,1.96,0.84
1975-06-02,1979-06-01,99.85,102.23,2.39,2.39,1460,103.17,99.24,2.01,1.96,0.84
1975-06-03,1979-06-02,100.04,101.78,1.74,1.74,1460,103.17,99.24,2.01,1.96,0.84
1975-06-04,1979-06-03,100.70,101.89,1.20,1.19,1460,103.17,99.24,2.01,1.96,0.84
1975-06-05,1979-06-04,99.62,102.56,2.94,2.95,1460,103.17,99.24,2.01,1.96,0.84
1975-06-06,1979-06-05,100.50,102.15,1.65,1.64,1460,103.17,99.24,2.01,1.96,0.84
1975-06-07,1979-06-06,100.93,102.21,1.28,1.27,1460,103.17,99.24,2.01,1.96,0.84
1975-06-08,1979-06-07,99.49,102.64,3.15,3.17,1460,103.17,99.24,2.01,1.96,0.84
1975-06-09,1979-06-08,99.71,102.94,3.23,3.24,1460,103.17,99.24,2.01,1.96,0.84
1975-06-10,1979-06-09,99.76,101.48,1.72,1.73,1460,103.17,99.24,2.01,1.96,0.84
1975-06-11,1979-06-10,101.05,102.71,1.65,1.64,1460,103.17,99.24,2.01,1.96,0.84
1975-06-12,1979-06-11,100.59,102.04,1.44,1.43,1460,103.17,99.24,2.01,1.96,0.84
1975-06-13,1979-06-12,99.94,102.50,2.56,2.56,1460,103.17,99.24,2.01,1.96,0.84
1975-06-14,1979-06-13,100.96,101.61,0.66,0.65,1460,103.17,99.24,2.01,1.96,0.84
1975-06-15,1979-06-14,99.52,102.39,2.87,2.88,1460,103.17,99.24,2.01,1.96,0.84
1975-06-16,1979-06-15,101.09,102.89,1.80,1.78,1460,103.17,99.24,2.01,1.96,0.84
1975-06-17,1979-06-16,99.56,101.95,2.40,2.41,1460,103.17,99.24,2.01,1.96,0.84
1975-06-18,1979-06-17,101.20,102.77,1.57,1.55,1460,103.17,99.24,2.01,1.96,0.84
1975-06-19,1979-06-18,100.86,101.66,0.81,0.80,1460,103.17,99.24,2.01,1.96,0.84
1975-06-20,1979-06-19,99.26,102.45,3.19,3.22,1460,103.17,99.24,2.01,1.96,0.84
1975-06-21,1979-06-20,99.88,102.51,2.63,2.63,1460,103.17,99.24,2.01,1.96,0.84
1975-06-22,1979-06-21,100.79,101.39,0.60,0.59,1460,103.17,99.24,2.01,1.96,0.84
1975-06-23,1979-06-22,99.99,101.28,1.29,1.29,1460,103.17,99.24,2.01,1.96,0.84
1975-06-24,1979-06-23,100.43,102.61,2.18,2.17,1460,103.17,99.24,2.01,1.96,0.84
1975-06-25,1979-06-24,99.40,101.53,2.13,2.14,1460,103.17,99.24,2.01,1.96,0.84
1975-06-26,1979-06-25,100.09,101.83,1.75,1.74,1460,103.17,99.24,2.01,1.96,0.84
1975-06-27,1979-06-26,99.24,102.48,3.25,3.27,1460,103.17,99.24,2.01,1.96,0.84
1975-06-28,1979-06-27,100.84,101.83,0.98,0.98,1460,103.17,99.30,2.01,1.96,0.83
1975-06-29,1979-06-28,99.98,103.07,3.09,3.09,1460,103.17,99.30,2.01,1.96,0.83
1975-06-30,1979-06-29,99.86,102.67,2.81,2.82,1460,103.17,99.30,2.01,1.96,0.83
1975-07-01,1979-06-30,99.92,101.61,1.69,1.69,1460,103.17,99.30,2.01,1.96,0.84
1975-07-02,1979-07-01,99.88,101.89,2.02,2.02,1460,103.17,99.30,2.01,1.96,0.84
1975-07-03,1979-07-02,99.81,101.56,1.75,1.75,1460,103.17,99.30,2.01,1.96,0.84
1975-07-04,1979-07-03,101.09,101.91,0.82,0.81,1460,103.17,99.30,2.01,1.96,0.83
1975-07-05,1979-07-04,99.99,102.39,2.40,2.40,1460,103.17,99.30,2.01,1.96,0.83
1975-07-06,1979-07-05,100.86,102.65,1.79,1.77,1460,103.17,99.30,2.01,1.96,0.83
1975-07-07,1979-07-06,100.30,102.11,1.81,1.81,1460,103.17,99.30,2.01,1.96,0.83
1975-07-08,1979-07-07,99.66,101.71,2.05,2.06,1460,103.17,99.30,2.01,1.96,0.83
1975-07-09,1979-07-08,99.59,101.76,2.17,2.18,1460,103.17,99.30,2.01,1.96,0.83
1975-07-10,1979-07-09,100.32,102.49,2.17,2.16,1460,103.17,99.30,2.01,1.96,0.83
1975-07-11,1979-07-10,100.76,101.55,0.78,0.78,1460,103.17,99.30,2.01,1.96,0.83
1975-07-12,1979-07-11,100.00,102.67,2.67,2.67,1460,103.17,99.30,2.01,1.96,0.83
1975-07-13,1979-07-12,99.52,102.88,3.36,3.38,1460,103.17,99.30,2.01,1.96,0.83
1975-07-14,1979-07-13,101.14,102.55,1.41,1.39,1460,103.17,99.30,2.01,1.96,0.83
1975-07-15,1979-07-14,100.87,102.09,1.22,1.21,1460,103.17,99.30,2.01,1.96,0.83
1975-07-16,1979-07-15,99.69,102.30,2.61,2.62,1460,103.17,99.30,2.01,1.96,0.83
1975-07-17,1979-07-16,99.46,101.89,2.43,2.45,1460,103.17,99.30,2.01,1.96,0.83
1975-07-18,1979-07-17,100.20,101.28,1.08,1.08,1460,103.17,99.30,2.01,1.96,0.83
1975-07-19,1979-07-18,100.14,102.88,2.73,2.73,1460,103.17,99.30,2.01,1.96,0.83
1975-07-20,1979-07-19,101.07,101.40,0.33,0.33,1460,103.17,99.30,2.01,1.96,0.83
1975-07-21,1979-07-20,99.76,101.29,1.53,1.54,1460,103.17,99.30,2.01,1.96,0.83
1975-07-22,1979-07-21,101.11,102.94,1.84,1.82,1460,103.17,99.30,2.01,1.96,0.83
1975-07-23,1979-07-22,99.65,101.53,1.88,1.88,1460,103.17,99.30,2.01,1.96,0.83
1975-07-24,1979-07-23,100.80,102.18,1.38,1.37,1460,103.17,99.30,2.01,1.96,0.83
1975-07-25,1979-07-24,100.66,102.30,1.64,1.63,1460,103.17,99.30,2.01,1.96,0.83
1975-07-26,1979-07-25,100.03,102.83,2.80,2.80,1460,103.17,99.30,2.01,1.96,0.83
1975-07-27,1979-07-26,99.55,102.32,2.77,2.78,1460,103.17,99.30,2.01,1.96,0.83
1975-07-28,1979-07-27,100.98,103.07,2.10,2.07,1460,103.17,99.30,2.01,1.96,0.83
1975-07-29,1979-07-28,99.30,102.97,3.67,3.70,1460,103.17,99.30,2.01,1.96,0.83
1975-07-30,1979-07-29,101.04,102.36,1.32,1.31,1460,103.17,99.32,2.01,1.96,0.83
1975-07-31,1979-07-30,100.16,102.79,2.64,2.63,1460,103.17,99.32,2.01,1.96,0.83
1975-08-01,1979-07-31,100.51,102.11,1.59,1.58,1460,103.17,99.32,2.01,1.96,0.83
1975-08-02,1979-08-01,100.44,102.58,2.14,2.13,1460,103.17,99.32,2.01,1.96,0.83
1975-08-03,1979-08-02,100.97,101.92,0.96,0.95,1460,103.17,99.32,2.01,1.96,0.83
1975-08-04,1979-08-03,99.89,103.28,3.39,3.40,1460,103.28,99.32,2.01,1.96,0.83
1975-08-05,1979-08-04,101.09,101.58,0.49,0.48,1460,103.28,99.32,2.01,1.96,0.83
1975-08-06,1979-08-05,101.21,101.82,0.61,0.60,1460,103.28,99.32,2.01,1.96,0.83
1975-08-07,1979-08-06,100.50,102.18,1.67,1.66,1460,103.28,99.32,2.01,1.96,0.83
1975-08-08,1979-08-07,100.46,101.44,0.98,0.97,1460,103.28,99.32,2.01,1.96,0.83
1975-08-09,1979-08-08,99.65,101.74,2.09,2.10,1460,103.28,99.32,2.01,1.96,0.83
1975-08-10,1979-08-09,100.92,101.34,0.42,0.41,1460,103.28,99.32,2.01,1.96,0.83
1975-08-11,1979-08-10,101.05,102.29,1.25,1.23,1460,103.28,99.32,2.01,1.96,0.83
1975-08-12,1979-08-11,100.10,103.12,3.02,3.02,1460,103.28,99.32,2.01,1.96,0.83
1975-08-13,1979-08-12,100.18,103.30,3.11,3.11,1460,103.30,99.32,2.01,1.96,0.83
1975-08-14,1979-08-13,99.71,101.90,2.19,2.20,1460,103.30,99.32,2.01,1.96,0.83
1975-08-15,1979-08-14,100.56,102.32,1.75,1.74,1460,103.30,99.32,2.01,1.96,0.83
1975-08-16,1979-08-15,99.61,102.74,3.13,3.14,1460,103.30,99.32,2.01,1.96,0.83
1975-08-17,1979-08-16,100.55,102.71,2.16,2.15,1460,103.30,99.32,2.01,1.96,0.83
1975-08-18,1979-08-17,100.69,102.49,1.80,1.78,1460,103.30,99.32,2.01,1.96,0.83
1975-08-19,1979-08-18,100.61,101.28,0.67,0.66,1460,103.30,99.32,2.02,1.95,0.83
1975-08-20,1979-08-19,100.96,102.05,1.09,1.08,1460,103.30,99.32,2.02,1.95,0.83
1975-08-21,1979-08-20,100.69,103.25,2.56,2.55,1460,103.30,99.32,2.02,1.95,0.83
1975-08-22,1979-08-21,100.13,101.42,1.29,1.29,1460,103.30,99.32,2.02,1.95,0.83
1975-08-23,1979-08-22,101.30,102.02,0.72,0.71,1460,103.30,99.32,2.02,1.95,0.83
1975-08-24,1979-08-23,100.97,102.68,1.71,1.69,1460,103.30,99.32,2.02,1.95,0.83
1975-08-25,1979-08-24,99.69,102.90,3.21,3.22,1460,103.30,99.32,2.02,1.95,0.83
1975-08-26,1979-08-25,100.06,103.21,3.15,3.15,1460,103.30,99.32,2.02,1.95,0.83
1975-08-27,1979-08-26,100.53,103.32,2.79,2.77,1460,103.32,99.32,2.02,1.95,0.83
1975-08-28,1979-08-27,99.32,101.67,2.35,2.37,1460,103.32,99.32,2.02,1.95,0.83
1975-08-29,1979-08-28,99.54,101.71,2.17,2.18,1460,103.32,99.35,2.02,1.95,0.83
1975-08-30,1979-08-29,101.26,102.28,1.02,1.01,1460,103.32,99.35,2.02,1.95,0.83
1975-08-31,1979-08-30,99.93,102.91,2.98,2.98,1460,103.32,99.35,2.02,1.95,0.83
1975-09-01,1979-08-31,101.08,103.10,2.03,2.00,1460,103.32,99.35,2.02,1.95,0.83
1975-09-02,1979-09-01,100.76,102.33,1.58,1.57,1460,103.32,99.35,2.02,1.95,0.83
1975-09-03,1979-09-02,100.26,102.23,1.97,1.97,1460,103.32,99.35,2.02,1.95,0.83
1975-09-04,1979-09-03,101.24,101.82,0.58,0.57,1460,103.32,99.35,2.02,1.95,0.83
1975-09-05,1979-09-04,100.73,103.18,2.45,2.43,1460,103.32,99.35,2.02,1.95,0.83
1975-09-06,1979-09-05,100.15,102.13,1.98,1.98,1460,103.32,99.35,2.02,1.95,0.83
1975-09-07,1979-09-06,99.85,103.04,3.20,3.20,1460,103.32,99.35,2.02,1.95,0.83
1975-09-08,1979-09-07,99.91,103.14,3.23,3.23,1460,103.32,99.35,2.02,1.95,0.83
1975-09-09,1979-09-08,100.80,101.98,1.17,1.16,1460,103.32,99.35,2.02,1.95,0.83
1975-09-10,1979-09-09,99.35,102.48,3.13,3.15,1460,103.32,99.35,2.02,1.95,0.83
1975-09-11,1979-09-10,100.30,101.69,1.39,1.39,1460,103.32,99.35,2.02,1.95,0.83
1975-09-12,1979-09-11,99.35,102.46,3.11,3.13,1460,103.32,99.35,2.02,1.95,0.83
1975-09-13,1979-09-12,99.51,101.68,2.17,2.18,1460,103.32,99.36,2.02,1.95,0.83
1975-09-14,1979-09-13,100.32,103.13,2.81,2.80,1460,103.32,99.36,2.02,1.95,0.83
1975-09-15,1979-09-14,99.68,101.45,1.77,1.78,1460,103.32,99.36,2.02,1.95,0.83
1975-09-16,1979-09-15,101.10,103.05,1.96,1.94,1460,103.32,99.36,2.02,1.95,0.83
1975-09-17,1979-09-16,100.77,103.13,2.35,2.33,1460,103.32,99.36,2.02,1.95,0.83
1975-09-18,1979-09-17,100.99,101.49,0.50,0.49,1460,103.32,99.36,2.02,1.95,0.83
