Start Date,End Date,Start Price,End Price,Profit/Loss,Profit/Loss %,Days Held,Max Price,Min Price,Max Drawdown,Max Drawdown %,Volatility %
2020-06-17,2022-06-17,233.74,1085.21,851.47,364.28,730,4810.97,220.77,3743.87,77.82,5.02
2020-06-18,2022-06-18,231.14,994.41,763.27,330.22,730,4810.97,220.77,3816.56,79.33,5.03
2020-06-19,2022-06-19,228.83,1127.03,898.20,392.52,730,4810.97,220.77,3816.56,79.33,5.05
2020-06-20,2022-06-20,228.93,1126.99,898.06,392.29,730,4810.97,220.77,3816.56,79.33,5.05
2020-06-21,2022-06-21,227.95,1124.71,896.76,393.40,730,4810.97,220.77,3816.56,79.33,5.05
2020-06-22,2022-06-22,243.30,1048.30,805.00,330.87,730,4810.97,220.77,3816.56,79.33,5.06
2020-06-23,2022-06-23,243.11,1143.46,900.35,370.35,730,4810.97,220.77,3816.56,79.33,5.07
2020-06-24,2022-06-24,234.56,1224.12,989.56,421.88,730,4810.97,220.77,3816.56,79.33,5.07
2020-06-25,2022-06-25,232.35,1241.00,1008.65,434.11,730,4810.97,220.77,3816.56,79.33,5.07
2020-06-26,2022-06-26,229.50,1198.25,968.75,422.11,730,4810.97,220.77,3816.56,79.33,5.07
2020-06-27,2022-06-27,220.77,1190.73,969.96,439.35,730,4810.97,220.77,3816.56,79.33,5.07
2020-06-28,2022-06-28,224.82,1142.41,917.59,408.14,730,4810.97,224.82,3816.56,79.33,5.07
2020-06-29,2022-06-29,227.84,1098.71,870.87,382.23,730,4810.97,225.12,3816.56,79.33,5.07
2020-06-30,2022-06-30,225.49,1069.53,844.04,374.31,730,4810.97,225.12,3816.56,79.33,5.08
2020-07-01,2022-07-01,231.06,1058.01,826.95,357.89,730,4810.97,225.12,3816.56,79.33,5.08
2020-07-02,2022-07-02,226.59,1065.69,839.10,370.32,730,4810.97,225.12,3816.56,79.33,5.07
2020-07-03,2022-07-03,225.12,1072.95,847.83,376.61,730,4810.97,225.12,3816.56,79.33,5.07
2020-07-04,2022-07-04,229.19,1149.81,920.62,401.68,730,4810.97,228.03,3816.56,79.33,5.08
2020-07-05,2022-07-05,228.03,1131.96,903.93,396.41,730,4810.97,228.03,3816.56,79.33,5.08
2020-07-06,2022-07-06,241.81,1185.41,943.60,390.22,730,4810.97,232.77,3816.56,79.33,5.08
2020-07-07,2022-07-07,239.39,1236.64,997.25,416.58,730,4810.97,232.77,3816.56,79.33,5.08
2020-07-08,2022-07-08,247.02,1214.00,966.98,391.46,730,4810.97,232.77,3816.56,79.33,5.08
2020-07-09,2022-07-09,242.15,1216.53,974.38,402.39,730,4810.97,232.77,3816.56,79.33,5.08
2020-07-10,2022-07-10,241.22,1167.31,926.09,383.92,730,4810.97,232.77,3816.56,79.33,5.08
2020-07-11,2022-07-11,239.24,1095.67,856.43,357.98,730,4810.97,232.77,3816.56,79.33,5.09
2020-07-12,2022-07-12,242.66,1037.37,794.71,327.50,730,4810.97,232.77,3816.56,79.33,5.09
2020-07-13,2022-07-13,239.54,1114.57,875.03,365.30,730,4810.97,232.77,3816.56,79.33,5.10
2020-07-14,2022-07-14,240.47,1192.56,952.09,395.93,730,4810.97,232.77,3816.56,79.33,5.10
2020-07-15,2022-07-15,238.47,1231.23,992.76,416.30,730,4810.97,232.77,3816.56,79.33,5.11
2020-07-16,2022-07-16,233.61,1356.31,1122.70,480.59,730,4810.97,232.77,3816.56,79.33,5.12
2020-07-17,2022-07-17,232.77,1337.97,1105.20,474.80,730,4810.97,232.77,3816.56,79.33,5.12
2020-07-18,2022-07-18,235.85,1583.55,1347.70,571.42,730,4810.97,235.85,3816.56,79.33,5.16
2020-07-19,2022-07-19,239.16,1543.12,1303.96,545.22,730,4810.97,236.17,3816.56,79.33,5.16
2020-07-20,2022-07-20,236.17,1521.72,1285.55,544.33,730,4810.97,236.17,3816.56,79.33,5.16
2020-07-21,2022-07-21,245.87,1575.68,1329.81,540.86,730,4810.97,245.87,3816.56,79.33,5.16
2020-07-22,2022-07-22,264.18,1535.71,1271.53,481.31,730,4810.97,264.18,3816.56,79.33,5.16
2020-07-23,2022-07-23,275.65,1549.19,1273.54,462.01,730,4810.97,275.65,3816.56,79.33,5.15
2020-07-24,2022-07-24,279.60,1597.72,1318.12,471.43,730,4810.97,279.60,3816.56,79.33,5.15
2020-07-25,2022-07-25,305.67,1438.01,1132.34,370.45,730,4810.97,305.67,3816.56,79.33,5.16
2020-07-26,2022-07-26,311.47,1449.61,1138.14,365.41,730,4810.97,311.47,3816.56,79.33,5.16
2020-07-27,2022-07-27,322.23,1636.88,1314.65,407.98,730,4810.97,317.50,3816.56,79.33,5.18
2020-07-28,2022-07-28,317.50,1725.82,1408.32,443.57,730,4810.97,317.50,3816.56,79.33,5.18
2020-07-29,2022-07-29,318.14,1722.28,1404.14,441.36,730,4810.97,318.14,3816.56,79.33,5.18
2020-07-30,2022-07-30,335.30,1697.52,1362.22,406.27,730,4810.97,320.19,3816.56,79.33,5.18
2020-07-31,2022-07-31,346.94,1679.55,1332.61,384.10,730,4810.97,320.19,3816.56,79.33,5.18
2020-08-01,2022-08-01,387.45,1630.62,1243.17,320.86,730,4810.97,320.19,3816.56,79.33,5.16
2020-08-02,2022-08-02,371.93,1631.11,1259.18,338.55,730,4810.97,320.19,3816.56,79.33,5.16
2020-08-03,2022-08-03,386.25,1618.68,1232.43,319.08,730,4810.97,320.19,3816.56,79.33,5.16
2020-08-04,2022-08-04,389.79,1607.96,1218.17,312.52,730,4810.97,320.19,3816.56,79.33,5.16
2020-08-05,2022-08-05,400.98,1736.78,1335.80,333.13,730,4810.97,320.19,3816.56,79.33,5.16
2020-08-06,2022-08-06,395.04,1690.67,1295.63,327.97,730,4810.97,320.19,3816.56,79.33,5.16
2020-08-07,2022-08-07,379.57,1700.54,1320.97,348.02,730,4810.97,320.19,3816.56,79.33,5.16
2020-08-08,2022-08-08,397.56,1777.99,1380.43,347.23,730,4810.97,320.19,3816.56,79.33,5.16
2020-08-09,2022-08-09,390.28,1703.41,1313.13,336.46,730,4810.97,320.19,3816.56,79.33,5.16
2020-08-10,2022-08-10,395.71,1854.05,1458.34,368.54,730,4810.97,320.19,3816.56,79.33,5.17
2020-08-11,2022-08-11,378.94,1881.06,1502.12,396.40,730,4810.97,320.19,3816.56,79.33,5.17
2020-08-12,2022-08-12,387.19,1959.26,1572.07,406.02,730,4810.97,320.19,3816.56,79.33,5.17
2020-08-13,2022-08-13,424.97,1984.29,1559.32,366.92,730,4810.97,320.19,3816.56,79.33,5.16
2020-08-14,2022-08-14,438.51,1936.02,1497.51,341.50,730,4810.97,320.19,3816.56,79.33,5.16
2020-08-15,2022-08-15,432.57,1899.64,1467.07,339.15,730,4810.97,320.19,3816.56,79.33,5.16
2020-08-16,2022-08-16,433.85,1877.16,1443.31,332.67,730,4810.97,320.19,3816.56,79.33,5.16
2020-08-17,2022-08-17,431.26,1834.04,1402.78,325.27,730,4810.97,320.19,3816.56,79.33,5.16
2020-08-18,2022-08-18,422.19,1846.36,1424.17,337.33,730,4810.97,320.19,3816.56,79.33,5.16
2020-08-19,2022-08-19,407.85,1609.05,1201.20,294.52,730,4810.97,320.19,3816.56,79.33,5.18
2020-08-20,2022-08-20,416.04,1575.73,1159.69,278.74,730,4810.97,320.19,3816.56,79.33,5.18
2020-08-21,2022-08-21,387.98,1617.86,1229.88,317.00,730,4810.97,320.19,3816.56,79.33,5.18
2020-08-22,2022-08-22,395.46,1624.65,1229.19,310.83,730,4810.97,320.19,3816.56,79.33,5.18
2020-08-23,2022-08-23,390.72,1664.76,1274.04,326.07,730,4810.97,320.19,3816.56,79.33,5.18
2020-08-24,2022-08-24,408.03,1656.52,1248.49,305.98,730,4810.97,320.19,3816.56,79.33,5.17
2020-08-25,2022-08-25,383.34,1695.85,1312.51,342.39,730,4810.97,320.19,3816.56,79.33,5.17
2020-08-26,2022-08-26,386.02,1508.09,1122.07,290.68,730,4810.97,320.19,3816.56,79.33,5.19
2020-08-27,2022-08-27,382.99,1491.26,1108.27,289.37,730,4810.97,320.19,3816.56,79.33,5.19
2020-08-28,2022-08-28,395.54,1426.40,1030.86,260.62,730,4810.97,320.19,3816.56,79.33,5.19
2020-08-29,2022-08-29,398.95,1552.40,1153.45,289.12,730,4810.97,320.19,3816.56,79.33,5.20
2020-08-30,2022-08-30,429.18,1524.62,1095.44,255.24,730,4810.97,320.19,3816.56,79.33,5.19
2020-08-31,2022-08-31,434.14,1554.16,1120.02,257.99,730,4810.97,320.19,3816.56,79.33,5.19
2020-09-01,2022-09-01,475.99,1585.98,1109.99,233.20,730,4810.97,320.19,3816.56,79.33,5.18
2020-09-02,2022-09-02,439.83,1575.91,1136.08,258.30,730,4810.97,320.19,3816.56,79.33,5.17
2020-09-03,2022-09-03,382.46,1557.54,1175.08,307.24,730,4810.97,320.19,3816.56,79.33,5.15
2020-09-04,2022-09-04,385.91,1579.06,1193.15,309.18,730,4810.97,320.19,3816.56,79.33,5.15
2020-09-05,2022-09-05,335.24,1617.50,1282.26,382.49,730,4810.97,320.19,3816.56,79.33,5.13
2020-09-06,2022-09-06,352.69,1558.90,1206.21,342.00,730,4810.97,320.19,3816.56,79.33,5.13
2020-09-07,2022-09-07,353.70,1630.00,1276.30,360.84,730,4810.97,320.19,3816.56,79.33,5.13
2020-09-08,2022-09-08,337.45,1635.60,1298.15,384.69,730,4810.97,320.19,3816.56,79.33,5.12
2020-09-09,2022-09-09,351.15,1719.35,1368.20,389.63,730,4810.97,320.19,3816.56,79.33,5.13
2020-09-10,2022-09-10,368.09,1774.69,1406.60,382.13,730,4810.97,320.19,3816.56,79.33,5.12
2020-09-11,2022-09-11,373.99,1767.02,1393.03,372.48,730,4810.97,320.19,3816.56,79.33,5.12
2020-09-12,2022-09-12,388.04,1716.53,1328.49,342.36,730,4810.97,320.19,3816.56,79.33,5.12
2020-09-13,2022-09-13,366.28,1574.56,1208.28,329.88,730,4810.97,320.19,3816.56,79.33,5.13
2020-09-14,2022-09-14,377.26,1639.60,1262.34,334.61,730,4810.97,320.19,3816.56,79.33,5.13
2020-09-15,2022-09-15,364.16,1472.51,1108.35,304.36,730,4810.97,320.19,3816.56,79.33,5.14
2020-09-16,2022-09-16,365.09,1433.97,1068.88,292.77,730,4810.97,320.19,3816.56,79.33,5.14
2020-09-17,2022-09-17,389.54,1469.05,1079.51,277.12,730,4810.97,320.19,3816.56,79.33,5.14
2020-09-18,2022-09-18,384.47,1334.30,949.83,247.05,730,4810.97,320.19,3816.56,79.33,5.15
2020-09-19,2022-09-19,385.27,1376.21,990.94,257.21,730,4810.97,320.19,3816.56,79.33,5.15
2020-09-20,2022-09-20,371.02,1323.07,952.05,256.60,730,4810.97,320.19,3816.56,79.33,5.15
2020-09-21,2022-09-21,340.19,1246.29,906.10,266.35,730,4810.97,320.19,3816.56,79.33,5.15
2020-09-22,2022-09-22,344.25,1326.15,981.90,285.23,730,4810.97,320.19,3816.56,79.33,5.15
2020-09-23,2022-09-23,320.19,1326.95,1006.76,314.43,730,4810.97,320.19,3816.56,79.33,5.14
2020-09-24,2022-09-24,349.18,1317.11,967.93,277.20,730,4810.97,340.85,3816.56,79.33,5.13
2020-09-25,2022-09-25,352.02,1294.72,942.70,267.80,730,4810.97,340.85,3816.56,79.33,5.14
2020-09-26,2022-09-26,354.23,1336.65,982.42,277.34,730,4810.97,340.85,3816.56,79.33,5.14
2020-09-27,2022-09-27,357.73,1328.11,970.38,271.26,730,4810.97,340.85,3816.56,79.33,5.14
2020-09-28,2022-09-28,354.01,1337.15,983.14,277.72,730,4810.97,340.85,3816.56,79.33,5.14
2020-09-29,2022-09-29,359.92,1335.90,975.98,271.17,730,4810.97,340.85,3816.56,79.33,5.14
2020-09-30,2022-09-30,359.82,1328.70,968.88,269.27,730,4810.97,340.85,3816.56,79.33,5.14
2020-10-01,2022-10-01,353.21,1311.80,958.59,271.39,730,4810.97,340.85,3816.56,79.33,5.14
2020-10-02,2022-10-02,345.83,1276.69,930.86,269.17,730,4810.97,340.85,3816.56,79.33,5.14
2020-10-03,2022-10-03,346.32,1323.32,977.00,282.11,730,4810.97,340.85,3816.56,79.33,5.14
2020-10-04,2022-10-04,352.61,1361.90,1009.29,286.23,730,4810.97,340.85,3816.56,79.33,5.14
2020-10-05,2022-10-05,353.76,1352.44,998.68,282.30,730,4810.97,340.85,3816.56,79.33,5.14
2020-10-06,2022-10-06,340.85,1352.40,1011.55,296.77,730,4810.97,340.85,3816.56,79.33,5.14
2020-10-07,2022-10-07,341.91,1331.14,989.23,289.32,730,4810.97,341.91,3816.56,79.33,5.14
2020-10-08,2022-10-08,351.20,1315.47,964.27,274.56,730,4810.97,351.20,3816.56,79.33,5.14
2020-10-09,2022-10-09,365.41,1323.41,958.00,262.17,730,4810.97,365.41,3816.56,79.33,5.13
2020-10-10,2022-10-10,370.88,1290.04,919.16,247.83,730,4810.97,365.58,3816.56,79.33,5.14
2020-10-11,2022-10-11,374.37,1279.79,905.42,241.85,730,4810.97,365.58,3816.56,79.33,5.14
2020-10-12,2022-10-12,386.91,1294.29,907.38,234.52,730,4810.97,365.58,3816.56,79.33,5.13
2020-10-13,2022-10-13,381.41,1287.51,906.10,237.57,730,4810.97,365.58,3816.56,79.33,5.13
2020-10-14,2022-10-14,379.11,1296.63,917.52,242.02,730,4810.97,365.58,3816.56,79.33,5.13
2020-10-15,2022-10-15,377.70,1274.91,897.21,237.55,730,4810.97,365.58,3816.56,79.33,5.13
2020-10-16,2022-10-16,365.58,1305.87,940.29,257.20,730,4810.97,365.58,3816.56,79.33,5.13
2020-10-17,2022-10-17,368.65,1331.52,962.87,261.19,730,4810.97,368.65,3816.56,79.33,5.13
2020-10-18,2022-10-18,378.44,1310.78,932.34,246.36,730,4810.97,368.74,3816.56,79.33,5.13
2020-10-19,2022-10-19,379.41,1284.85,905.44,238.64,730,4810.97,368.74,3816.56,79.33,5.13
2020-10-20,2022-10-20,368.74,1282.68,913.94,247.85,730,4810.97,368.74,3816.56,79.33,5.13
2020-10-21,2022-10-21,391.46,1299.88,908.42,232.06,730,4810.97,382.76,3816.56,79.33,5.13
2020-10-22,2022-10-22,414.50,1313.91,899.41,216.99,730,4810.97,382.76,3816.56,79.33,5.12
2020-10-23,2022-10-23,409.57,1364.20,954.63,233.08,730,4810.97,382.76,3816.56,79.33,5.13
2020-10-24,2022-10-24,412.55,1343.83,931.28,225.74,730,4810.97,382.76,3816.56,79.33,5.13
2020-10-25,2022-10-25,406.36,1460.37,1054.01,259.38,730,4810.97,382.76,3816.56,79.33,5.13
2020-10-26,2022-10-26,393.11,1566.85,1173.74,298.58,730,4810.97,382.76,3816.56,79.33,5.14
2020-10-27,2022-10-27,403.74,1514.35,1110.61,275.08,730,4810.97,382.76,3816.56,79.33,5.14
2020-10-28,2022-10-28,388.77,1555.12,1166.35,300.01,730,4810.97,382.76,3816.56,79.33,5.14
2020-10-29,2022-10-29,387.54,1620.42,1232.88,318.13,730,4810.97,382.76,3816.56,79.33,5.14
2020-10-30,2022-10-30,382.76,1590.93,1208.17,315.65,730,4810.97,382.76,3816.56,79.33,5.14
2020-10-31,2022-10-31,386.77,1572.88,1186.11,306.67,730,4810.97,383.61,3816.56,79.33,5.14
2020-11-01,2022-11-01,396.75,1578.51,1181.76,297.86,730,4810.97,383.61,3816.56,79.33,5.14
2020-11-02,2022-11-02,383.61,1518.33,1134.72,295.80,730,4810.97,383.61,3816.56,79.33,5.14
2020-11-03,2022-11-03,388.18,1530.87,1142.69,294.37,730,4810.97,388.18,3816.56,79.33,5.14
2020-11-04,2022-11-04,402.66,1645.06,1242.40,308.55,730,4810.97,402.66,3816.56,79.33,5.15
2020-11-05,2022-11-05,416.89,1627.42,1210.53,290.37,730,4810.97,416.89,3816.56,79.33,5.15
2020-11-06,2022-11-06,456.32,1568.75,1112.43,243.78,730,4810.97,435.82,3816.56,79.33,5.14
2020-11-07,2022-11-07,435.82,1568.45,1132.63,259.88,730,4810.97,435.82,3816.56,79.33,5.13
2020-11-08,2022-11-08,454.74,1334.22,879.48,193.40,730,4810.97,444.45,3816.56,79.33,5.16
2020-11-09,2022-11-09,444.45,1104.17,659.72,148.44,730,4810.97,444.45,3816.56,79.33,5.20
2020-11-10,2022-11-10,450.86,1296.01,845.15,187.45,730,4810.97,448.51,3816.56,79.33,5.24
2020-11-11,2022-11-11,463.91,1285.23,821.32,177.04,730,4810.97,448.51,3816.56,79.33,5.24
2020-11-12,2022-11-12,462.78,1254.95,792.17,171.18,730,4810.97,448.51,3816.56,79.33,5.24
2020-11-13,2022-11-13,476.87,1219.85,742.98,155.80,730,4810.97,448.51,3816.56,79.33,5.24
2020-11-14,2022-11-14,461.03,1241.39,780.36,169.26,730,4810.97,448.51,3816.56,79.33,5.24
2020-11-15,2022-11-15,448.51,1252.00,803.49,179.15,730,4810.97,448.51,3816.56,79.33,5.24
2020-11-16,2022-11-16,461.01,1215.24,754.23,163.60,730,4810.97,461.01,3816.56,79.33,5.24
2020-11-17,2022-11-17,482.71,1199.45,716.74,148.48,730,4810.97,471.82,3816.56,79.33,5.24
2020-11-18,2022-11-18,478.76,1210.98,732.22,152.94,730,4810.97,471.82,3816.56,79.33,5.24
2020-11-19,2022-11-19,471.82,1216.52,744.70,157.84,730,4810.97,471.82,3816.56,79.33,5.24
2020-11-20,2022-11-20,510.43,1140.47,630.04,123.43,730,4810.97,510.43,3816.56,79.33,5.23
2020-11-21,2022-11-21,552.26,1105.99,553.73,100.27,730,4810.97,518.83,3816.56,79.33,5.23
2020-11-22,2022-11-22,560.01,1137.75,577.74,103.17,730,4810.97,518.83,3816.56,79.33,5.23
2020-11-23,2022-11-23,609.13,1183.69,574.56,94.32,730,4810.97,518.83,3816.56,79.33,5.22
2020-11-24,2022-11-24,604.98,1202.96,597.98,98.84,730,4810.97,518.83,3816.56,79.33,5.22
2020-11-25,2022-11-25,569.40,1198.40,629.00,110.47,730,4810.97,518.83,3816.56,79.33,5.21
