Start Date,End Date,Start Price,End Price,Profit/Loss,Profit/Loss %,Days Held,Max Price,Min Price,Max Drawdown,Max Drawdown %,Volatility %
2020-05-08,2024-05-07,211.46,3005.91,2794.45,1321.50,1460,4810.97,185.77,3816.56,79.33,4.29
2020-05-09,2024-05-08,210.19,2973.31,2763.12,1314.58,1460,4810.97,185.77,3816.56,79.33,4.29
2020-05-10,2024-05-09,187.72,3035.93,2848.21,1517.27,1460,4810.97,185.77,3816.56,79.33,4.28
2020-05-11,2024-05-10,185.77,2909.58,2723.81,1466.23,1460,4810.97,185.77,3816.56,79.33,4.28
2020-05-12,2024-05-11,190.10,2911.82,2721.72,1431.73,1460,4810.97,190.10,3816.56,79.33,4.28
2020-05-13,2024-05-12,199.86,2927.97,2728.11,1365.01,1460,4810.97,194.71,3816.56,79.33,4.28
2020-05-14,2024-05-13,203.31,2950.16,2746.85,1351.06,1460,4810.97,194.71,3816.56,79.33,4.28
2020-05-15,2024-05-14,194.71,2880.64,2685.93,1379.45,1460,4810.97,194.71,3816.56,79.33,4.27
2020-05-16,2024-05-15,200.60,3033.46,2832.86,1412.19,1460,4810.97,198.56,3816.56,79.33,4.28
2020-05-17,2024-05-16,206.76,2945.17,2738.41,1324.44,1460,4810.97,198.56,3816.56,79.33,4.28
2020-05-18,2024-05-17,214.68,3093.44,2878.76,1340.95,1460,4810.97,198.56,3816.56,79.33,4.28
2020-05-19,2024-05-18,214.68,3123.72,2909.04,1355.06,1460,4810.97,198.56,3816.56,79.33,4.28
2020-05-20,2024-05-19,209.87,3070.68,2860.81,1363.13,1460,4810.97,198.56,3816.56,79.33,4.28
2020-05-21,2024-05-20,198.56,3661.58,3463.02,1744.07,1460,4810.97,198.56,3816.56,79.33,4.30
2020-05-22,2024-05-21,207.35,3789.36,3582.01,1727.52,1460,4810.97,199.91,3816.56,79.33,4.30
2020-05-23,2024-05-22,206.78,3736.33,3529.55,1706.91,1460,4810.97,199.91,3816.56,79.33,4.30
2020-05-24,2024-05-23,199.91,3781.61,3581.70,1791.66,1460,4810.97,199.91,3816.56,79.33,4.30
2020-05-25,2024-05-24,204.20,3727.14,3522.94,1725.24,1460,4810.97,201.04,3816.56,79.33,4.30
2020-05-26,2024-05-25,201.04,3749.23,3548.19,1764.92,1460,4810.97,201.04,3816.56,79.33,4.30
2020-05-27,2024-05-26,208.30,3824.34,3616.04,1735.98,1460,4810.97,208.30,3816.56,79.33,4.30
2020-05-28,2024-05-27,220.33,3891.26,3670.93,1666.11,1460,4810.97,220.33,3816.56,79.33,4.30
2020-05-29,2024-05-28,220.63,3840.39,3619.76,1640.65,1460,4810.97,220.63,3816.56,79.33,4.30
2020-05-30,2024-05-29,243.66,3762.22,3518.56,1444.04,1460,4810.97,220.77,3816.56,79.33,4.29
2020-05-31,2024-05-30,231.54,3746.97,3515.43,1518.28,1460,4810.97,220.77,3816.56,79.33,4.29
2020-06-01,2024-05-31,248.44,3758.65,3510.21,1412.90,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-02,2024-06-01,237.81,3812.81,3575.00,1503.30,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-03,2024-06-02,244.65,3779.06,3534.41,1444.68,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-04,2024-06-03,243.35,3766.32,3522.97,1447.70,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-05,2024-06-04,240.08,3810.73,3570.65,1487.28,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-06,2024-06-05,242.08,3866.46,3624.38,1497.18,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-07,2024-06-06,244.75,3812.05,3567.30,1457.53,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-08,2024-06-07,246.47,3676.79,3430.32,1391.78,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-09,2024-06-08,244.00,3680.84,3436.84,1408.54,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-10,2024-06-09,248.01,3706.00,3457.99,1394.29,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-11,2024-06-10,230.21,3665.99,3435.78,1492.45,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-12,2024-06-11,237.54,3497.32,3259.78,1372.31,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-13,2024-06-12,238.21,3559.25,3321.04,1394.16,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-14,2024-06-13,231.61,3467.79,3236.18,1397.25,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-15,2024-06-14,230.98,3479.74,3248.76,1406.51,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-16,2024-06-15,235.35,3566.61,3331.26,1415.45,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-17,2024-06-16,233.74,3622.37,3388.63,1449.74,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-18,2024-06-17,231.14,3510.08,3278.94,1418.59,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-19,2024-06-18,228.83,3482.27,3253.44,1421.77,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-20,2024-06-19,228.93,3558.97,3330.04,1454.61,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-21,2024-06-20,227.95,3510.94,3282.99,1440.22,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-22,2024-06-21,243.30,3517.28,3273.98,1345.66,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-23,2024-06-22,243.11,3494.25,3251.14,1337.31,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-24,2024-06-23,234.56,3418.62,3184.06,1357.46,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-25,2024-06-24,232.35,3350.54,3118.19,1342.02,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-26,2024-06-25,229.50,3393.91,3164.41,1378.83,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-27,2024-06-26,220.77,3369.46,3148.69,1426.23,1460,4810.97,220.77,3816.56,79.33,4.28
2020-06-28,2024-06-27,224.82,3445.80,3220.98,1432.69,1460,4810.97,224.82,3816.56,79.33,4.28
2020-06-29,2024-06-28,227.84,3373.80,3145.96,1380.78,1460,4810.97,225.12,3816.56,79.33,4.28
2020-06-30,2024-06-29,225.49,3373.52,3148.03,1396.08,1460,4810.97,225.12,3816.56,79.33,4.28
2020-07-01,2024-06-30,231.06,3432.82,3201.76,1385.68,1460,4810.97,225.12,3816.56,79.33,4.28
2020-07-02,2024-07-01,226.59,3438.83,3212.24,1417.64,1460,4810.97,225.12,3816.56,79.33,4.28
2020-07-03,2024-07-02,225.12,3416.41,3191.29,1417.60,1460,4810.97,225.12,3816.56,79.33,4.28
2020-07-04,2024-07-03,229.19,3292.16,3062.97,1336.43,1460,4810.97,228.03,3816.56,79.33,4.28
2020-07-05,2024-07-04,228.03,3058.81,2830.78,1241.41,1460,4810.97,228.03,3816.56,79.33,4.28
2020-07-06,2024-07-05,241.81,2982.07,2740.26,1133.23,1460,4810.97,232.77,3816.56,79.33,4.28
2020-07-07,2024-07-06,239.39,3067.54,2828.15,1181.40,1460,4810.97,232.77,3816.56,79.33,4.28
2020-07-08,2024-07-07,247.02,2931.20,2684.18,1086.62,1460,4810.97,232.77,3816.56,79.33,4.28
2020-07-09,2024-07-08,242.15,3018.49,2776.34,1146.54,1460,4810.97,232.77,3816.56,79.33,4.28
2020-07-10,2024-07-09,241.22,3066.44,2825.22,1171.22,1460,4810.97,232.77,3816.56,79.33,4.28
2020-07-11,2024-07-10,239.24,3100.44,2861.20,1195.95,1460,4810.97,232.77,3816.56,79.33,4.28
2020-07-12,2024-07-11,242.66,3099.49,2856.83,1177.30,1460,4810.97,232.77,3816.56,79.33,4.28
2020-07-13,2024-07-12,239.54,3134.62,2895.08,1208.60,1460,4810.97,232.77,3816.56,79.33,4.28
2020-07-14,2024-07-13,240.47,3176.67,2936.20,1221.03,1460,4810.97,232.77,3816.56,79.33,4.28
2020-07-15,2024-07-14,238.47,3246.12,3007.65,1261.23,1460,4810.97,232.77,3816.56,79.33,4.28
2020-07-16,2024-07-15,233.61,3485.50,3251.89,1392.02,1460,4810.97,232.77,3816.56,79.33,4.29
2020-07-17,2024-07-16,232.77,3446.19,3213.42,1380.51,1460,4810.97,232.77,3816.56,79.33,4.29
2020-07-18,2024-07-17,235.85,3387.66,3151.81,1336.36,1460,4810.97,235.85,3816.56,79.33,4.29
2020-07-19,2024-07-18,239.16,3425.94,3186.78,1332.49,1460,4810.97,236.17,3816.56,79.33,4.29
2020-07-20,2024-07-19,236.17,3506.00,3269.83,1384.52,1460,4810.97,236.17,3816.56,79.33,4.29
2020-07-21,2024-07-20,245.87,3518.85,3272.98,1331.18,1460,4810.97,245.87,3816.56,79.33,4.28
2020-07-22,2024-07-21,264.18,3536.46,3272.28,1238.66,1460,4810.97,264.18,3816.56,79.33,4.28
2020-07-23,2024-07-22,275.65,3441.05,3165.40,1148.34,1460,4810.97,275.65,3816.56,79.33,4.28
2020-07-24,2024-07-23,279.60,3483.07,3203.47,1145.73,1460,4810.97,279.60,3816.56,79.33,4.28
2020-07-25,2024-07-24,305.67,3335.15,3029.48,991.09,1460,4810.97,305.67,3816.56,79.33,4.27
2020-07-26,2024-07-25,311.47,3174.48,2863.01,919.19,1460,4810.97,311.47,3816.56,79.33,4.28
2020-07-27,2024-07-26,322.23,3274.89,2952.66,916.32,1460,4810.97,317.50,3816.56,79.33,4.28
2020-07-28,2024-07-27,317.50,3249.36,2931.86,923.42,1460,4810.97,317.50,3816.56,79.33,4.28
2020-07-29,2024-07-28,318.14,3270.15,2952.01,927.90,1460,4810.97,318.14,3816.56,79.33,4.28
2020-07-30,2024-07-29,335.30,3317.94,2982.64,889.54,1460,4810.97,320.19,3816.56,79.33,4.27
2020-07-31,2024-07-30,346.94,3278.41,2931.47,844.95,1460,4810.97,320.19,3816.56,79.33,4.27
2020-08-01,2024-07-31,387.45,3231.84,2844.39,734.13,1460,4810.97,320.19,3816.56,79.33,4.26
2020-08-02,2024-08-01,371.93,3200.67,2828.74,760.56,1460,4810.97,320.19,3816.56,79.33,4.26
2020-08-03,2024-08-02,386.25,2985.72,2599.47,673.00,1460,4810.97,320.19,3816.56,79.33,4.27
2020-08-04,2024-08-03,389.79,2902.09,2512.30,644.53,1460,4810.97,320.19,3816.56,79.33,4.27
2020-08-05,2024-08-04,400.98,2688.08,2287.10,570.38,1460,4810.97,320.19,3816.56,79.33,4.27
2020-08-06,2024-08-05,395.04,2420.39,2025.35,512.69,1460,4810.97,320.19,3816.56,79.33,4.28
2020-08-07,2024-08-06,379.57,2462.39,2082.82,548.73,1460,4810.97,320.19,3816.56,79.33,4.28
2020-08-08,2024-08-07,397.56,2343.50,1945.94,489.47,1460,4810.97,320.19,3816.56,79.33,4.28
2020-08-09,2024-08-08,390.28,2683.62,2293.34,587.61,1460,4810.97,320.19,3816.56,79.33,4.29
2020-08-10,2024-08-09,395.71,2600.21,2204.50,557.10,1460,4810.97,320.19,3816.56,79.33,4.29
2020-08-11,2024-08-10,378.94,2610.64,2231.70,588.93,1460,4810.97,320.19,3816.56,79.33,4.29
2020-08-12,2024-08-11,387.19,2555.67,2168.48,560.06,1460,4810.97,320.19,3816.56,79.33,4.29
2020-08-13,2024-08-12,424.97,2723.07,2298.10,540.77,1460,4810.97,320.19,3816.56,79.33,4.29
2020-08-14,2024-08-13,438.51,2703.60,2265.09,516.54,1460,4810.97,320.19,3816.56,79.33,4.29
2020-08-15,2024-08-14,432.57,2661.98,2229.41,515.39,1460,4810.97,320.19,3816.56,79.33,4.29
2020-08-16,2024-08-15,433.85,2570.39,2136.54,492.46,1460,4810.97,320.19,3816.56,79.33,4.29
2020-08-17,2024-08-16,431.26,2593.70,2162.44,501.42,1460,4810.97,320.19,3816.56,79.33,4.29
2020-08-18,2024-08-17,422.19,2614.92,2192.73,519.37,1460,4810.97,320.19,3816.56,79.33,4.29
2020-08-19,2024-08-18,407.85,2612.58,2204.73,540.57,1460,4810.97,320.19,3816.56,79.33,4.29
2020-08-20,2024-08-19,416.04,2637.47,2221.43,533.95,1460,4810.97,320.19,3816.56,79.33,4.29
2020-08-21,2024-08-20,387.98,2573.25,2185.27,563.24,1460,4810.97,320.19,3816.56,79.33,4.28
2020-08-22,2024-08-21,395.46,2631.39,2235.93,565.40,1460,4810.97,320.19,3816.56,79.33,4.28
2020-08-23,2024-08-22,390.72,2623.57,2232.85,571.47,1460,4810.97,320.19,3816.56,79.33,4.28
2020-08-24,2024-08-23,408.03,2764.81,2356.78,577.60,1460,4810.97,320.19,3816.56,79.33,4.28
2020-08-25,2024-08-24,383.34,2769.86,2386.52,622.56,1460,4810.97,320.19,3816.56,79.33,4.28
2020-08-26,2024-08-25,386.02,2747.52,2361.50,611.76,1460,4810.97,320.19,3816.56,79.33,4.28
2020-08-27,2024-08-26,382.99,2681.15,2298.16,600.06,1460,4810.97,320.19,3816.56,79.33,4.28
2020-08-28,2024-08-27,395.54,2458.29,2062.75,521.50,1460,4810.97,320.19,3816.56,79.33,4.29
2020-08-29,2024-08-28,398.95,2528.73,2129.78,533.85,1460,4810.97,320.19,3816.56,79.33,4.29
2020-08-30,2024-08-29,429.18,2527.97,2098.79,489.02,1460,4810.97,320.19,3816.56,79.33,4.28
2020-08-31,2024-08-30,434.14,2526.02,2091.88,481.84,1460,4810.97,320.19,3816.56,79.33,4.28
2020-09-01,2024-08-31,475.99,2513.01,2037.02,427.95,1460,4810.97,320.19,3816.56,79.33,4.28
2020-09-02,2024-09-01,439.83,2426.06,1986.23,451.59,1460,4810.97,320.19,3816.56,79.33,4.27
2020-09-03,2024-09-02,382.46,2538.22,2155.76,563.66,1460,4810.97,320.19,3816.56,79.33,4.26
2020-09-04,2024-09-03,385.91,2424.40,2038.49,528.23,1460,4810.97,320.19,3816.56,79.33,4.26
2020-09-05,2024-09-04,335.24,2450.36,2115.12,630.93,1460,4810.97,320.19,3816.56,79.33,4.25
2020-09-06,2024-09-05,352.69,2367.89,2015.20,571.38,1460,4810.97,320.19,3816.56,79.33,4.25
2020-09-07,2024-09-06,353.70,2224.52,1870.82,528.93,1460,4810.97,320.19,3816.56,79.33,4.25
2020-09-08,2024-09-07,337.45,2273.45,1936.00,573.71,1460,4810.97,320.19,3816.56,79.33,4.25
2020-09-09,2024-09-08,351.15,2297.39,1946.24,554.25,1460,4810.97,320.19,3816.56,79.33,4.25
2020-09-10,2024-09-09,368.09,2360.00,1991.91,541.15,1460,4810.97,320.19,3816.56,79.33,4.25
2020-09-11,2024-09-10,373.99,2388.83,2014.84,538.74,1460,4810.97,320.19,3816.56,79.33,4.25
2020-09-12,2024-09-11,388.04,2340.73,1952.69,503.22,1460,4810.97,320.19,3816.56,79.33,4.24
2020-09-13,2024-09-12,366.28,2361.91,1995.63,544.84,1460,4810.97,320.19,3816.56,79.33,4.24
2020-09-14,2024-09-13,377.26,2441.28,2064.02,547.11,1460,4810.97,320.19,3816.56,79.33,4.24
2020-09-15,2024-09-14,364.16,2418.52,2054.36,564.14,1460,4810.97,320.19,3816.56,79.33,4.24
2020-09-16,2024-09-15,365.09,2316.46,1951.37,534.49,1460,4810.97,320.19,3816.56,79.33,4.24
2020-09-17,2024-09-16,389.54,2295.53,1905.99,489.29,1460,4810.97,320.19,3816.56,79.33,4.24
2020-09-18,2024-09-17,384.47,2342.21,1957.74,509.20,1460,4810.97,320.19,3816.56,79.33,4.24
2020-09-19,2024-09-18,385.27,2375.01,1989.74,516.45,1460,4810.97,320.19,3816.56,79.33,4.24
2020-09-20,2024-09-19,371.02,2465.83,2094.81,564.61,1460,4810.97,320.19,3816.56,79.33,4.24
2020-09-21,2024-09-20,340.19,2561.88,2221.69,653.07,1460,4810.97,320.19,3816.56,79.33,4.23
2020-09-22,2024-09-21,344.25,2613.27,2269.02,659.12,1460,4810.97,320.19,3816.56,79.33,4.23
2020-09-23,2024-09-22,320.19,2581.43,2261.24,706.22,1460,4810.97,320.19,3816.56,79.33,4.23
2020-09-24,2024-09-23,349.18,2647.17,2297.99,658.11,1460,4810.97,340.85,3816.56,79.33,4.23
2020-09-25,2024-09-24,352.02,2653.41,2301.39,653.77,1460,4810.97,340.85,3816.56,79.33,4.22
2020-09-26,2024-09-25,354.23,2579.69,2225.46,628.25,1460,4810.97,340.85,3816.56,79.33,4.23
2020-09-27,2024-09-26,357.73,2632.81,2275.08,635.98,1460,4810.97,340.85,3816.56,79.33,4.23
2020-09-28,2024-09-27,354.01,2695.48,2341.47,661.41,1460,4810.97,340.85,3816.56,79.33,4.23
2020-09-29,2024-09-28,359.92,2676.03,2316.11,643.51,1460,4810.97,340.85,3816.56,79.33,4.23
2020-09-30,2024-09-29,359.82,2658.08,2298.26,638.72,1460,4810.97,340.85,3816.56,79.33,4.23
2020-10-01,2024-09-30,353.21,2601.63,2248.42,636.57,1460,4810.97,340.85,3816.56,79.33,4.23
2020-10-02,2024-10-01,345.83,2447.54,2101.71,607.73,1460,4810.97,340.85,3816.56,79.33,4.23
2020-10-03,2024-10-02,346.32,2363.64,2017.32,582.50,1460,4810.97,340.85,3816.56,79.33,4.23
2020-10-04,2024-10-03,352.61,2349.81,1997.20,566.40,1460,4810.97,340.85,3816.56,79.33,4.23
2020-10-05,2024-10-04,353.76,2414.67,2060.91,582.57,1460,4810.97,340.85,3816.56,79.33,4.23
2020-10-06,2024-10-05,340.85,2414.79,2073.94,608.46,1460,4810.97,340.85,3816.56,79.33,4.23
2020-10-07,2024-10-06,341.91,2439.96,2098.05,613.63,1460,4810.97,341.91,3816.56,79.33,4.23
2020-10-08,2024-10-07,351.20,2422.14,2070.94,589.68,1460,4810.97,351.20,3816.56,79.33,4.23
2020-10-09,2024-10-08,365.41,2439.67,2074.26,567.65,1460,4810.97,365.41,3816.56,79.33,4.23
2020-10-10,2024-10-09,370.88,2368.44,1997.56,538.60,1460,4810.97,365.58,3816.56,79.33,4.23
2020-10-11,2024-10-10,374.37,2384.40,2010.03,536.91,1460,4810.97,365.58,3816.56,79.33,4.23
2020-10-12,2024-10-11,386.91,2439.03,2052.12,530.39,1460,4810.97,365.58,3816.56,79.33,4.23
2020-10-13,2024-10-12,381.41,2475.93,2094.52,549.15,1460,4810.97,365.58,3816.56,79.33,4.23
2020-10-14,2024-10-13,379.11,2468.12,2089.01,551.03,1460,4810.97,365.58,3816.56,79.33,4.23
2020-10-15,2024-10-14,377.70,2629.02,2251.32,596.06,1460,4810.97,365.58,3816.56,79.33,4.23
2020-10-16,2024-10-15,365.58,2606.92,2241.34,613.09,1460,4810.97,365.58,3816.56,79.33,4.23
2020-10-17,2024-10-16,368.65,2610.95,2242.30,608.25,1460,4810.97,368.65,3816.56,79.33,4.23
2020-10-18,2024-10-17,378.44,2605.10,2226.66,588.38,1460,4810.97,368.74,3816.56,79.33,4.23
2020-10-19,2024-10-18,379.41,2642.22,2262.81,596.40,1460,4810.97,368.74,3816.56,79.33,4.23
2020-10-20,2024-10-19,368.74,2648.12,2279.38,618.15,1460,4810.97,368.74,3816.56,79.33,4.23
2020-10-21,2024-10-20,391.46,2746.40,2354.94,601.58,1460,4810.97,382.76,3816.56,79.33,4.23
2020-10-22,2024-10-21,414.50,2665.90,2251.40,543.16,1460,4810.97,382.76,3816.56,79.33,4.23
2020-10-23,2024-10-22,409.57,2621.31,2211.74,540.02,1460,4810.97,382.76,3816.56,79.33,4.23
2020-10-24,2024-10-23,412.55,2522.33,2109.78,511.40,1460,4810.97,382.76,3816.56,79.33,4.23
2020-10-25,2024-10-24,406.36,2534.54,2128.18,523.72,1460,4810.97,382.76,3816.56,79.33,4.23
2020-10-26,2024-10-25,393.11,2436.20,2043.09,519.72,1460,4810.97,382.76,3816.56,79.33,4.23
2020-10-27,2024-10-26,403.74,2479.70,2075.96,514.18,1460,4810.97,382.76,3816.56,79.33,4.23
2020-10-28,2024-10-27,388.77,2505.21,2116.44,544.39,1460,4810.97,382.76,3816.56,79.33,4.23
2020-10-29,2024-10-28,387.54,2565.82,2178.28,562.08,1460,4810.97,382.76,3816.56,79.33,4.23
2020-10-30,2024-10-29,382.76,2638.16,2255.40,589.25,1460,4810.97,382.76,3816.56,79.33,4.23
2020-10-31,2024-10-30,386.77,2658.35,2271.58,587.32,1460,4810.97,383.61,3816.56,79.33,4.23
2020-11-01,2024-10-31,396.75,2515.04,2118.29,533.91,1460,4810.97,383.61,3816.56,79.33,4.23
2020-11-02,2024-11-01,383.61,2510.39,2126.78,554.41,1460,4810.97,383.61,3816.56,79.33,4.23
2020-11-03,2024-11-02,388.18,2493.41,2105.23,542.33,1460,4810.97,388.18,3816.56,79.33,4.23
2020-11-04,2024-11-03,402.66,2456.66,2054.00,510.11,1460,4810.97,402.66,3816.56,79.33,4.23
2020-11-05,2024-11-04,416.89,2396.87,1979.98,474.94,1460,4810.97,416.89,3816.56,79.33,4.23
2020-11-06,2024-11-05,456.32,2422.40,1966.08,430.86,1460,4810.97,435.82,3816.56,79.33,4.22
2020-11-07,2024-11-06,435.82,2724.61,2288.79,525.17,1460,4810.97,435.82,3816.56,79.33,4.23
2020-11-08,2024-11-07,454.74,2897.52,2442.78,537.18,1460,4810.97,444.45,3816.56,79.33,4.23
2020-11-09,2024-11-08,444.45,2963.98,2519.53,566.89,1460,4810.97,444.45,3816.56,79.33,4.23
2020-11-10,2024-11-09,450.86,3127.99,2677.13,593.78,1460,4810.97,448.51,3816.56,79.33,4.23
2020-11-11,2024-11-10,463.91,3186.06,2722.15,586.78,1460,4810.97,448.51,3816.56,79.33,4.23
2020-11-12,2024-11-11,462.78,3375.79,2913.01,629.46,1460,4810.97,448.51,3816.56,79.33,4.24
2020-11-13,2024-11-12,476.87,3247.18,2770.31,580.94,1460,4810.97,448.51,3816.56,79.33,4.24
2020-11-14,2024-11-13,461.03,3191.32,2730.29,592.22,1460,4810.97,448.51,3816.56,79.33,4.24
2020-11-15,2024-11-14,448.51,3059.11,2610.60,582.06,1460,4810.97,448.51,3816.56,79.33,4.24
2020-11-16,2024-11-15,461.01,3091.03,2630.02,570.49,1460,4810.97,461.01,3816.56,79.33,4.24
2020-11-17,2024-11-16,482.71,3134.46,2651.75,549.35,1460,4810.97,471.82,3816.56,79.33,4.23
