Start Date,End Date,Start Price,End Price,Profit/Loss,Profit/Loss %,Days Held,Max Price,Min Price,Max Drawdown,Max Drawdown %,Volatility %
1975-01-26,1980-01-25,100.62,102.93,2.30,2.29,1825,103.52,99.06,2.02,1.95,0.84
1975-01-27,1980-01-26,100.79,101.67,0.88,0.87,1825,103.52,99.06,2.02,1.95,0.84
1975-01-28,1980-01-27,99.54,102.07,2.53,2.54,1825,103.52,99.06,2.02,1.95,0.84
1975-01-29,1980-01-28,99.47,101.87,2.39,2.40,1825,103.52,99.06,2.02,1.95,0.84
1975-01-30,1980-01-29,99.45,101.61,2.16,2.17,1825,103.52,99.06,2.02,1.95,0.84
1975-01-31,1980-01-30,99.90,103.03,3.13,3.13,1825,103.52,99.06,2.02,1.95,0.84
1975-02-01,1980-01-31,100.03,103.27,3.24,3.24,1825,103.52,99.06,2.02,1.95,0.84
1975-02-02,1980-02-01,99.54,103.47,3.94,3.95,1825,103.52,99.06,2.02,1.95,0.84
1975-02-03,1980-02-02,100.35,101.82,1.47,1.47,1825,103.52,99.06,2.02,1.95,0.84
1975-02-04,1980-02-03,99.11,103.26,4.15,4.19,1825,103.52,99.06,2.02,1.95,0.84
1975-02-05,1980-02-04,99.28,102.50,3.22,3.24,1825,103.52,99.06,2.02,1.95,0.84
1975-02-06,1980-02-05,99.09,102.50,3.40,3.43,1825,103.52,99.06,2.02,1.95,0.84
1975-02-07,1980-02-06,100.52,102.32,1.79,1.78,1825,103.52,99.06,2.02,1.95,0.84
1975-02-08,1980-02-07,100.89,101.65,0.76,0.76,1825,103.52,99.06,2.02,1.95,0.84
1975-02-09,1980-02-08,100.39,101.77,1.38,1.38,1825,103.52,99.06,2.02,1.95,0.84
1975-02-10,1980-02-09,100.90,103.18,2.29,2.27,1825,103.52,99.06,2.02,1.95,0.84
1975-02-11,1980-02-10,100.42,103.49,3.07,3.06,1825,103.52,99.06,2.02,1.95,0.84
1975-02-12,1980-02-11,99.06,101.58,2.52,2.54,1825,103.52,99.06,2.02,1.95,0.84
1975-02-13,1980-02-12,100.45,102.34,1.88,1.88,1825,103.52,99.12,2.02,1.95,0.84
1975-02-14,1980-02-13,100.17,102.86,2.69,2.69,1825,103.52,99.12,2.02,1.95,0.84
1975-02-15,1980-02-14,99.31,101.81,2.50,2.51,1825,103.52,99.12,2.02,1.95,0.84
1975-02-16,1980-02-15,99.59,102.94,3.35,3.37,1825,103.52,99.12,2.02,1.95,0.84
1975-02-17,1980-02-16,100.84,103.36,2.52,2.50,1825,103.52,99.12,2.02,1.95,0.84
1975-02-18,1980-02-17,99.70,102.60,2.91,2.92,1825,103.52,99.12,2.02,1.95,0.84
1975-02-19,1980-02-18,100.23,101.51,1.28,1.27,1825,103.52,99.12,2.02,1.95,0.84
1975-02-20,1980-02-19,99.22,102.91,3.69,3.72,1825,103.52,99.12,2.02,1.95,0.84
1975-02-21,1980-02-20,99.93,101.76,1.83,1.83,1825,103.52,99.12,2.02,1.95,0.84
1975-02-22,1980-02-21,99.58,103.56,3.98,4.00,1825,103.56,99.12,2.02,1.95,0.84
1975-02-23,1980-02-22,100.54,101.97,1.43,1.43,1825,103.56,99.12,2.02,1.95,0.84
1975-02-24,1980-02-23,100.92,101.75,0.83,0.83,1825,103.56,99.12,2.02,1.95,0.84
1975-02-25,1980-02-24,100.94,103.17,2.22,2.20,1825,103.56,99.12,2.02,1.95,0.84
1975-02-26,1980-02-25,100.53,102.96,2.43,2.42,1825,103.56,99.12,2.02,1.95,0.84
1975-02-27,1980-02-26,100.70,103.52,2.81,2.79,1825,103.56,99.12,2.02,1.95,0.84
1975-02-28,1980-02-27,99.45,102.33,2.87,2.89,1825,103.56,99.12,2.02,1.95,0.84
1975-03-01,1980-02-28,99.23,103.01,3.79,3.82,1825,103.56,99.12,2.02,1.95,0.84
1975-03-02,1980-02-29,99.87,101.75,1.88,1.88,1825,103.56,99.12,2.02,1.95,0.84
1975-03-03,1980-03-01,100.68,102.36,1.68,1.67,1825,103.56,99.12,2.02,1.95,0.84
1975-03-04,1980-03-02,99.29,103.01,3.73,3.75,1825,103.56,99.12,2.02,1.95,0.84
1975-03-05,1980-03-03,99.29,102.79,3.50,3.53,1825,103.56,99.12,2.02,1.95,0.84
1975-03-06,1980-03-04,99.75,102.30,2.55,2.55,1825,103.56,99.12,2.02,1.95,0.84
1975-03-07,1980-03-05,99.95,102.55,2.59,2.59,1825,103.56,99.12,2.02,1.95,0.84
1975-03-08,1980-03-06,99.17,102.73,3.56,3.59,1825,103.56,99.12,2.02,1.95,0.84
1975-03-09,1980-03-07,100.21,101.97,1.76,1.76,1825,103.56,99.12,2.02,1.95,0.84
1975-03-10,1980-03-08,99.72,102.01,2.29,2.30,1825,103.56,99.12,2.02,1.95,0.84
1975-03-11,1980-03-09,99.93,102.90,2.97,2.97,1825,103.56,99.12,2.02,1.95,0.84
1975-03-12,1980-03-10,100.64,103.51,2.87,2.85,1825,103.56,99.12,2.02,1.95,0.84
1975-03-13,1980-03-11,99.25,103.31,4.06,4.09,1825,103.56,99.12,2.02,1.95,0.84
1975-03-14,1980-03-12,99.16,103.21,4.05,4.08,1825,103.56,99.12,2.02,1.95,0.84
1975-03-15,1980-03-13,99.47,103.05,3.58,3.60,1825,103.56,99.12,2.02,1.95,0.84
1975-03-16,1980-03-14,100.93,102.69,1.76,1.75,1825,103.56,99.12,2.02,1.95,0.84
1975-03-17,1980-03-15,100.04,103.43,3.40,3.40,1825,103.56,99.12,2.02,1.95,0.84
1975-03-18,1980-03-16,100.45,102.95,2.50,2.48,1825,103.56,99.12,2.02,1.95,0.84
1975-03-19,1980-03-17,99.62,102.41,2.79,2.80,1825,103.56,99.12,2.02,1.95,0.84
1975-03-20,1980-03-18,100.10,102.27,2.17,2.17,1825,103.56,99.12,2.02,1.95,0.84
1975-03-21,1980-03-19,100.68,103.48,2.79,2.77,1825,103.56,99.12,2.02,1.95,0.84
1975-03-22,1980-03-20,100.74,102.08,1.33,1.32,1825,103.56,99.12,2.02,1.95,0.84
1975-03-23,1980-03-21,99.36,103.18,3.81,3.84,1825,103.56,99.12,2.02,1.95,0.84
1975-03-24,1980-03-22,99.12,102.49,3.37,3.40,1825,103.56,99.12,2.02,1.95,0.84
1975-03-25,1980-03-23,100.61,101.63,1.02,1.02,1825,103.56,99.15,2.02,1.95,0.84
1975-03-26,1980-03-24,99.35,103.17,3.82,3.85,1825,103.56,99.15,2.02,1.95,0.84
1975-03-27,1980-03-25,100.56,103.30,2.75,2.73,1825,103.56,99.15,2.02,1.95,0.84
1975-03-28,1980-03-26,100.78,102.82,2.04,2.03,1825,103.56,99.15,2.02,1.95,0.84
1975-03-29,1980-03-27,100.61,103.53,2.92,2.90,1825,103.56,99.15,2.02,1.95,0.84
1975-03-30,1980-03-28,101.08,103.32,2.24,2.21,1825,103.56,99.15,2.02,1.95,0.84
1975-03-31,1980-03-29,100.27,101.77,1.51,1.50,1825,103.56,99.15,2.02,1.95,0.84
1975-04-01,1980-03-30,99.48,102.06,2.58,2.59,1825,103.56,99.15,2.02,1.95,0.84
1975-04-02,1980-03-31,100.40,103.35,2.95,2.94,1825,103.56,99.15,2.02,1.95,0.84
1975-04-03,1980-04-01,100.46,101.87,1.41,1.40,1825,103.56,99.15,2.02,1.95,0.84
1975-04-04,1980-04-02,100.96,101.57,0.61,0.61,1825,103.56,99.15,2.02,1.95,0.84
1975-04-05,1980-04-03,99.76,103.41,3.66,3.66,1825,103.56,99.15,2.02,1.95,0.84
1975-04-06,1980-04-04,100.09,101.69,1.60,1.60,1825,103.56,99.15,2.02,1.95,0.84
1975-04-07,1980-04-05,99.15,102.97,3.82,3.85,1825,103.56,99.15,2.02,1.95,0.84
1975-04-08,1980-04-06,99.88,101.67,1.79,1.80,1825,103.56,99.19,2.02,1.95,0.84
1975-04-09,1980-04-07,101.10,103.06,1.96,1.94,1825,103.56,99.19,2.02,1.95,0.84
1975-04-10,1980-04-08,100.25,102.92,2.67,2.67,1825,103.56,99.19,2.02,1.95,0.84
1975-04-11,1980-04-09,101.09,101.94,0.85,0.84,1825,103.56,99.19,2.02,1.95,0.84
1975-04-12,1980-04-10,101.00,103.19,2.19,2.17,1825,103.56,99.19,2.02,1.95,0.84
1975-04-13,1980-04-11,99.79,103.27,3.48,3.49,1825,103.56,99.19,2.02,1.95,0.84
1975-04-14,1980-04-12,100.55,103.61,3.06,3.04,1825,103.61,99.19,2.02,1.95,0.84
1975-04-15,1980-04-13,100.66,102.52,1.86,1.85,1825,103.61,99.19,2.02,1.95,0.84
1975-04-16,1980-04-14,99.19,103.22,4.02,4.06,1825,103.61,99.19,2.02,1.95,0.84
1975-04-17,1980-04-15,100.00,102.95,2.95,2.95,1825,103.61,99.24,2.02,1.95,0.84
1975-04-18,1980-04-16,99.40,102.69,3.29,3.31,1825,103.61,99.24,2.02,1.95,0.84
1975-04-19,1980-04-17,100.07,103.60,3.53,3.52,1825,103.61,99.24,2.02,1.95,0.84
1975-04-20,1980-04-18,101.09,103.06,1.97,1.95,1825,103.61,99.24,2.02,1.95,0.84
1975-04-21,1980-04-19,100.76,102.26,1.50,1.49,1825,103.61,99.24,2.02,1.95,0.84
1975-04-22,1980-04-20,99.53,102.90,3.36,3.38,1825,103.61,99.24,2.02,1.95,0.84
1975-04-23,1980-04-21,99.47,103.23,3.76,3.78,1825,103.61,99.24,2.02,1.95,0.84
1975-04-24,1980-04-22,100.95,103.18,2.23,2.21,1825,103.61,99.24,2.02,1.95,0.84
1975-04-25,1980-04-23,100.56,103.39,2.83,2.81,1825,103.61,99.24,2.02,1.95,0.84
1975-04-26,1980-04-24,100.42,103.08,2.66,2.64,1825,103.61,99.24,2.02,1.95,0.84
1975-04-27,1980-04-25,99.91,101.88,1.96,1.96,1825,103.61,99.24,2.02,1.95,0.84
1975-04-28,1980-04-26,99.26,101.88,2.62,2.64,1825,103.61,99.24,2.02,1.95,0.84
1975-04-29,1980-04-27,100.80,103.51,2.71,2.69,1825,103.61,99.24,2.02,1.95,0.84
1975-04-30,1980-04-28,100.91,102.10,1.19,1.18,1825,103.61,99.24,2.02,1.95,0.84
1975-05-01,1980-04-29,101.12,102.98,1.86,1.84,1825,103.61,99.24,2.02,1.95,0.84
1975-05-02,1980-04-30,100.11,102.76,2.65,2.65,1825,103.61,99.24,2.02,1.95,0.84
1975-05-03,1980-05-01,99.88,102.61,2.74,2.74,1825,103.61,99.24,2.02,1.95,0.84
1975-05-04,1980-05-02,100.00,103.08,3.09,3.09,1825,103.61,99.24,2.02,1.95,0.84
1975-05-05,1980-05-03,99.34,103.34,4.00,4.02,1825,103.61,99.24,2.02,1.95,0.84
1975-05-06,1980-05-04,100.95,103.46,2.51,2.49,1825,103.61,99.24,2.02,1.95,0.84
1975-05-07,1980-05-05,99.41,103.52,4.11,4.14,1825,103.61,99.24,2.02,1.95,0.84
1975-05-08,1980-05-06,101.17,101.79,0.62,0.61,1825,103.61,99.24,2.02,1.95,0.84
1975-05-09,1980-05-07,100.55,101.96,1.42,1.41,1825,103.61,99.24,2.02,1.95,0.84
1975-05-10,1980-05-08,99.36,103.47,4.11,4.14,1825,103.61,99.24,2.02,1.95,0.84
1975-05-11,1980-05-09,99.51,102.87,3.36,3.38,1825,103.61,99.24,2.02,1.95,0.84
1975-05-12,1980-05-10,100.76,103.08,2.32,2.30,1825,103.61,99.24,2.02,1.95,0.84
1975-05-13,1980-05-11,100.70,102.24,1.55,1.54,1825,103.61,99.24,2.02,1.95,0.84
1975-05-14,1980-05-12,99.84,102.65,2.81,2.82,1825,103.61,99.24,2.02,1.95,0.84
1975-05-15,1980-05-13,101.00,103.65,2.65,2.62,1825,103.65,99.24,2.02,1.95,0.84
1975-05-16,1980-05-14,99.66,103.05,3.40,3.41,1825,103.65,99.24,2.02,1.95,0.84
1975-05-17,1980-05-15,100.34,102.18,1.84,1.83,1825,103.65,99.24,2.02,1.95,0.84
1975-05-18,1980-05-16,100.53,103.05,2.51,2.50,1825,103.65,99.24,2.02,1.95,0.84
1975-05-19,1980-05-17,99.75,103.32,3.57,3.58,1825,103.65,99.24,2.02,1.95,0.84
1975-05-20,1980-05-18,99.26,102.58,3.33,3.35,1825,103.65,99.24,2.02,1.95,0.84
1975-05-21,1980-05-19,99.93,103.32,3.39,3.39,1825,103.65,99.24,2.02,1.95,0.84
1975-05-22,1980-05-20,101.17,102.47,1.30,1.29,1825,103.65,99.24,2.02,1.95,0.84
1975-05-23,1980-05-21,99.93,102.92,2.99,2.99,1825,103.65,99.24,2.02,1.95,0.84
1975-05-24,1980-05-22,100.76,103.49,2.73,2.71,1825,103.65,99.24,2.02,1.95,0.84
1975-05-25,1980-05-23,100.06,102.63,2.57,2.57,1825,103.65,99.24,2.02,1.95,0.84
1975-05-26,1980-05-24,99.62,102.31,2.69,2.70,1825,103.65,99.24,2.02,1.95,0.84
1975-05-27,1980-05-25,100.03,102.97,2.93,2.93,1825,103.65,99.24,2.02,1.95,0.84
1975-05-28,1980-05-26,100.15,102.87,2.72,2.72,1825,103.65,99.24,2.02,1.95,0.84
1975-05-29,1980-05-27,100.51,102.71,2.19,2.18,1825,103.65,99.24,2.02,1.95,0.84
1975-05-30,1980-05-28,99.25,103.68,4.42,4.46,1825,103.68,99.24,2.02,1.95,0.84
1975-05-31,1980-05-29,100.27,103.19,2.91,2.91,1825,103.68,99.24,2.02,1.95,0.84
1975-06-01,1980-05-30,100.50,102.95,2.44,2.43,1825,103.68,99.24,2.02,1.95,0.84
1975-06-02,1980-05-31,99.85,102.02,2.17,2.18,1825,103.68,99.24,2.02,1.95,0.84
1975-06-03,1980-06-01,100.04,102.77,2.73,2.73,1825,103.68,99.24,2.02,1.95,0.84
1975-06-04,1980-06-02,100.70,102.25,1.55,1.54,1825,103.68,99.24,2.02,1.95,0.84
1975-06-05,1980-06-03,99.62,103.43,3.81,3.83,1825,103.68,99.24,2.02,1.95,0.84
1975-06-06,1980-06-04,100.50,101.66,1.16,1.15,1825,103.68,99.24,2.02,1.95,0.84
1975-06-07,1980-06-05,100.93,102.63,1.70,1.68,1825,103.68,99.24,2.02,1.95,0.84
1975-06-08,1980-06-06,99.49,103.55,4.06,4.08,1825,103.68,99.24,2.02,1.95,0.84
1975-06-09,1980-06-07,99.71,101.73,2.02,2.03,1825,103.68,99.24,2.02,1.95,0.84
1975-06-10,1980-06-08,99.76,103.45,3.70,3.71,1825,103.68,99.24,2.02,1.95,0.84
1975-06-11,1980-06-09,101.05,103.21,2.15,2.13,1825,103.68,99.24,2.02,1.95,0.84
1975-06-12,1980-06-10,100.59,101.84,1.24,1.23,1825,103.68,99.24,2.02,1.95,0.84
1975-06-13,1980-06-11,99.94,102.23,2.28,2.29,1825,103.68,99.24,2.02,1.95,0.84
1975-06-14,1980-06-12,100.96,103.19,2.24,2.22,1825,103.68,99.24,2.02,1.95,0.84
1975-06-15,1980-06-13,99.52,103.32,3.80,3.82,1825,103.68,99.24,2.02,1.95,0.84
1975-06-16,1980-06-14,101.09,103.40,2.31,2.28,1825,103.68,99.24,2.02,1.95,0.84
1975-06-17,1980-06-15,99.56,103.00,3.45,3.46,1825,103.68,99.24,2.02,1.95,0.84
1975-06-18,1980-06-16,101.20,103.51,2.31,2.28,1825,103.68,99.24,2.02,1.95,0.84
1975-06-19,1980-06-17,100.86,103.56,2.70,2.68,1825,103.68,99.24,2.02,1.95,0.84
1975-06-20,1980-06-18,99.26,103.05,3.79,3.82,1825,103.68,99.24,2.02,1.95,0.84
1975-06-21,1980-06-19,99.88,103.65,3.76,3.77,1825,103.68,99.24,2.02,1.95,0.84
1975-06-22,1980-06-20,100.79,102.90,2.10,2.09,1825,103.68,99.24,2.02,1.95,0.84
1975-06-23,1980-06-21,99.99,103.23,3.24,3.24,1825,103.68,99.24,2.02,1.95,0.84
1975-06-24,1980-06-22,100.43,103.48,3.05,3.04,1825,103.68,99.24,2.02,1.95,0.84
1975-06-25,1980-06-23,99.40,103.71,4.31,4.34,1825,103.71,99.24,2.02,1.95,0.84
1975-06-26,1980-06-24,100.09,103.35,3.26,3.26,1825,103.71,99.24,2.02,1.95,0.84
1975-06-27,1980-06-25,99.24,103.52,4.28,4.31,1825,103.71,99.24,2.02,1.95,0.84
1975-06-28,1980-06-26,100.84,103.07,2.22,2.21,1825,103.71,99.30,2.02,1.95,0.83
1975-06-29,1980-06-27,99.98,102.30,2.31,2.31,1825,103.71,99.30,2.02,1.95,0.83
1975-06-30,1980-06-28,99.86,101.76,1.90,1.90,1825,103.71,99.30,2.02,1.95,0.83
1975-07-01,1980-06-29,99.92,103.36,3.44,3.44,1825,103.71,99.30,2.02,1.95,0.84
1975-07-02,1980-06-30,99.88,102.66,2.78,2.79,1825,103.71,99.30,2.02,1.95,0.84
1975-07-03,1980-07-01,99.81,102.21,2.39,2.40,1825,103.71,99.30,2.02,1.95,0.84
1975-07-04,1980-07-02,101.09,103.14,2.05,2.03,1825,103.71,99.30,2.02,1.95,0.84
1975-07-05,1980-07-03,99.99,102.56,2.57,2.57,1825,103.71,99.30,2.02,1.95,0.84
1975-07-06,1980-07-04,100.86,102.43,1.57,1.55,1825,103.71,99.30,2.02,1.95,0.84
1975-07-07,1980-07-05,100.30,102.62,2.31,2.31,1825,103.71,99.30,2.02,1.95,0.84
1975-07-08,1980-07-06,99.66,103.01,3.35,3.37,1825,103.71,99.30,2.02,1.95,0.84
1975-07-09,1980-07-07,99.59,103.66,4.06,4.08,1825,103.71,99.30,2.02,1.95,0.84
1975-07-10,1980-07-08,100.32,102.10,1.78,1.77,1825,103.71,99.30,2.02,1.95,0.84
1975-07-11,1980-07-09,100.76,103.75,2.98,2.96,1825,103.75,99.30,2.02,1.95,0.84
1975-07-12,1980-07-10,100.00,102.04,2.04,2.04,1825,103.75,99.30,2.02,1.95,0.84
1975-07-13,1980-07-11,99.52,103.21,3.68,3.70,1825,103.75,99.30,2.02,1.95,0.84
1975-07-14,1980-07-12,101.14,102.63,1.49,1.47,1825,103.75,99.30,2.02,1.95,0.84
1975-07-15,1980-07-13,100.87,102.35,1.49,1.47,1825,103.75,99.30,2.02,1.95,0.84
1975-07-16,1980-07-14,99.69,102.57,2.88,2.89,1825,103.75,99.30,2.02,1.95,0.84
1975-07-17,1980-07-15,99.46,102.48,3.02,3.04,1825,103.75,99.30,2.02,1.95,0.84
1975-07-18,1980-07-16,100.20,102.19,2.00,1.99,1825,103.75,99.30,2.02,1.95,0.84
1975-07-19,1980-07-17,100.14,103.40,3.26,3.25,1825,103.75,99.30,2.02,1.95,0.84
1975-07-20,1980-07-18,101.07,102.86,1.80,1.78,1825,103.75,99.30,2.02,1.95,0.84
1975-07-21,1980-07-19,99.76,101.83,2.08,2.08,1825,103.75,99.30,2.02,1.95,0.84
1975-07-22,1980-07-20,101.11,103.56,2.45,2.43,1825,103.75,99.30,2.02,1.95,0.84
1975-07-23,1980-07-21,99.65,103.32,3.67,3.68,1825,103.75,99.30,2.02,1.95,0.84
1975-07-24,1980-07-22,100.80,101.74,0.94,0.93,1825,103.75,99.30,2.02,1.95,0.84
1975-07-25,1980-07-23,100.66,102.85,2.18,2.17,1825,103.75,99.30,2.02,1.95,0.84
1975-07-26,1980-07-24,100.03,103.67,3.64,3.64,1825,103.75,99.30,2.02,1.95,0.84
1975-07-27,1980-07-25,99.55,102.48,2.92,2.94,1825,103.75,99.30,2.02,1.95,0.84
1975-07-28,1980-07-26,100.98,102.71,1.73,1.71,1825,103.75,99.30,2.02,1.95,0.84
1975-07-29,1980-07-27,99.30,102.47,3.17,3.19,1825,103.75,99.30,2.02,1.95,0.84
1975-07-30,1980-07-28,101.04,103.48,2.44,2.41,1825,103.75,99.32,2.02,1.95,0.83
1975-07-31,1980-07-29,100.16,102.07,1.92,1.91,1825,103.75,99.32,2.02,1.95,0.84
1975-08-01,1980-07-30,100.51,102.10,1.59,1.58,1825,103.75,99.32,2.02,1.95,0.84
1975-08-02,1980-07-31,100.44,103.46,3.02,3.01,1825,103.75,99.32,2.02,1.95,0.84
1975-08-03,1980-08-01,100.97,103.30,2.33,2.31,1825,103.75,99.32,2.02,1.95,0.84
1975-08-04,1980-08-02,99.89,103.22,3.34,3.34,1825,103.75,99.32,2.02,1.95,0.84
1975-08-05,1980-08-03,101.09,102.79,1.70,1.68,1825,103.75,99.32,2.02,1.95,0.83
1975-08-06,1980-08-04,101.21,103.29,2.08,2.06,1825,103.75,99.32,2.02,1.95,0.83
1975-08-07,1980-08-05,100.50,102.28,1.77,1.76,1825,103.75,99.32,2.02,1.95,0.84
1975-08-08,1980-08-06,100.46,103.10,2.64,2.63,1825,103.75,99.32,2.02,1.95,0.84
1975-08-09,1980-08-07,99.65,103.25,3.60,3.61,1825,103.75,99.32,2.02,1.95,0.84
1975-08-10,1980-08-08,100.92,102.08,1.16,1.15,1825,103.75,99.32,2.02,1.95,0.83
1975-08-11,1980-08-09,101.05,103.68,2.64,2.61,1825,103.75,99.32,2.02,1.95,0.84
1975-08-12,1980-08-10,100.10,103.45,3.34,3.34,1825,103.75,99.32,2.02,1.95,0.84
1975-08-13,1980-08-11,100.18,102.90,2.72,2.71,1825,103.75,99.32,2.02,1.95,0.84
1975-08-14,1980-08-12,99.71,101.82,2.10,2.11,1825,103.75,99.32,2.02,1.95,0.84
1975-08-15,1980-08-13,100.56,102.52,1.96,1.95,1825,103.75,99.32,2.02,1.95,0.84
1975-08-16,1980-08-14,99.61,102.37,2.76,2.77,1825,103.75,99.32,2.02,1.95,0.84
1975-08-17,1980-08-15,100.55,101.83,1.28,1.27,1825,103.75,99.32,2.02,1.95,0.84
1975-08-18,1980-08-16,100.69,102.96,2.27,2.25,1825,103.75,99.32,2.02,1.95,0.84
1975-08-19,1980-08-17,100.61,102.97,2.36,2.35,1825,103.75,99.32,2.02,1.95,0.84
1975-08-20,1980-08-18,100.96,103.40,2.44,2.42,1825,103.75,99.32,2.02,1.95,0.84
1975-08-21,1980-08-19,100.69,103.16,2.48,2.46,1825,103.75,99.32,2.02,1.95,0.84
1975-08-22,1980-08-20,100.13,103.41,3.28,3.27,1825,103.75,99.32,2.02,1.95,0.84
1975-08-23,1980-08-21,101.30,103.73,2.43,2.40,1825,103.75,99.32,2.02,1.95,0.84
1975-08-24,1980-08-22,100.97,102.68,1.71,1.69,1825,103.75,99.32,2.02,1.95,0.84
1975-08-25,1980-08-23,99.69,103.61,3.92,3.93,1825,103.75,99.32,2.02,1.95,0.84
1975-08-26,1980-08-24,100.06,102.82,2.76,2.76,1825,103.75,99.32,2.02,1.95,0.84
1975-08-27,1980-08-25,100.53,101.78,1.25,1.24,1825,103.75,99.32,2.02,1.95,0.84
1975-08-28,1980-08-26,99.32,102.41,3.08,3.10,1825,103.75,99.32,2.02,1.95,0.84
1975-08-29,1980-08-27,99.54,102.05,2.51,2.53,1825,103.75,99.35,2.02,1.95,0.84
1975-08-30,1980-08-28,101.26,102.51,1.25,1.23,1825,103.75,99.35,2.02,1.95,0.83
1975-08-31,1980-08-29,99.93,102.06,2.13,2.13,1825,103.75,99.35,2.02,1.95,0.83
1975-09-01,1980-08-30,101.08,102.41,1.33,1.32,1825,103.75,99.35,2.02,1.95,0.83
1975-09-02,1980-08-31,100.76,102.03,1.28,1.27,1825,103.75,99.35,2.02,1.95,0.83
1975-09-03,1980-09-01,100.26,102.01,1.76,1.75,1825,103.75,99.35,2.02,1.95,0.83
1975-09-04,1980-09-02,101.24,103.44,2.20,2.18,1825,103.75,99.35,2.02,1.95,0.83
1975-09-05,1980-09-03,100.73,102.43,1.71,1.69,1825,103.75,99.35,2.02,1.95,0.83
1975-09-06,1980-09-04,100.15,102.51,2.36,2.36,1825,103.75,99.35,2.02,1.95,0.83
1975-09-07,1980-09-05,99.85,102.67,2.83,2.83,1825,103.75,99.35,2.02,1.95,0.83
1975-09-08,1980-09-06,99.91,102.50,2.59,2.59,1825,103.75,99.35,2.02,1.95,0.83
1975-09-09,1980-09-07,100.80,102.86,2.06,2.04,1825,103.75,99.35,2.02,1.95,0.83
1975-09-10,1980-09-08,99.35,102.20,2.85,2.87,1825,103.75,99.35,2.02,1.95,0.83
1975-09-11,1980-09-09,100.30,101.93,1.63,1.62,1825,103.75,99.35,2.02,1.95,0.83
1975-09-12,1980-09-10,99.35,102.57,3.22,3.24,1825,103.75,99.35,2.02,1.95,0.83
1975-09-13,1980-09-11,99.51,103.79,4.28,4.30,1825,103.79,99.36,2.02,1.95,0.83
1975-09-14,1980-09-12,100.32,102.49,2.17,2.16,1825,103.79,99.36,2.02,1.95,0.83
1975-09-15,1980-09-13,99.68,103.83,4.15,4.17,1825,103.83,99.36,2.02,1.95,0.83
1975-09-16,1980-09-14,101.10,102.93,1.84,1.82,1825,103.83,99.36,2.02,1.95,0.83
1975-09-17,1980-09-15,100.77,103.57,2.80,2.78,1825,103.83,99.36,2.02,1.95,0.83
1975-09-18,1980-09-16,100.99,102.24,1.25,1.23,1825,103.83,99.36,2.02,1.95,0.83
